Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(435.0, 454.0)","(846.0, 408.0)","(580.741943359375, -482.6888122558594, 301.93670654296875)","(437.59, 455.36)","(843.96, 412.45)","(581.066284,-481.711853,301.972687)"
"(438.0, 456.0)","(845.0, 408.0)","(581.25146484375, -482.0693359375, 302.3388977050781)","(440.39, 455.41)","(843.0, 412.41)","(581.505920,-481.275757,302.209381)"
"(441.0, 457.0)","(843.0, 408.0)","(581.5913696289062, -481.4061584472656, 302.5877380371094)","(441.44, 455.47)","(841.23, 411.71)","(581.446167,-480.986664,302.222382)"
"(440.0, 453.0)","(841.0, 407.0)","(580.9983520507812, -481.662353515625, 302.0663757324219)","(442.08, 455.4)","(839.55, 411.47)","(581.319153,-480.731476,302.167694)"
"(442.0, 454.0)","(835.0, 411.0)","(580.5806884765625, -480.32818603515625, 301.7239074707031)","(444.14, 455.08)","(836.19, 411.69)","(581.235046,-480.095184,302.098785)"
"(444.0, 456.0)","(836.0, 408.0)","(581.1358032226562, -480.28759765625, 302.2993469238281)","(449.41, 454.92)","(833.8, 410.88)","(581.952759,-479.276489,302.509460)"
"(448.0, 453.0)","(835.0, 408.0)","(581.7697143554688, -479.94671630859375, 302.4313049316406)","(451.1, 454.58)","(831.84, 410.35)","(581.991272,-478.910339,302.538727)"
"(453.0, 454.0)","(832.0, 407.0)","(582.3527221679688, -479.0071105957031, 302.8609619140625)","(451.82, 454.96)","(830.38, 410.52)","(581.925720,-478.607452,302.524536)"
"(453.0, 454.0)","(831.0, 407.0)","(582.1995849609375, -478.8847351074219, 302.783447265625)","(454.39, 452.31)","(829.65, 410.14)","(582.302002,-478.462036,302.564850)"
"(454.0, 454.0)","(829.0, 406.0)","(582.0864868164062, -478.6003112792969, 302.78076171875)","(456.22, 452.37)","(827.46, 410.11)","(582.346558,-477.983337,302.598755)"
"(456.0, 457.0)","(828.0, 406.0)","(582.3934936523438, -478.0156555175781, 303.1439208984375)","(457.37, 452.5)","(826.47, 409.81)","(582.430664,-477.743347,302.669159)"
"(457.0, 454.0)","(827.0, 406.0)","(582.4027099609375, -478.0147705078125, 302.9504699707031)","(458.28, 452.52)","(824.79, 409.38)","(582.355469,-477.464478,302.657471)"
"(457.0, 452.0)","(825.0, 406.0)","(582.0660400390625, -477.92694091796875, 302.6457214355469)","(459.01, 452.53)","(823.62, 409.13)","(582.323486,-477.255920,302.657135)"
"(458.0, 452.0)","(824.0, 406.0)","(582.1199951171875, -477.69091796875, 302.67626953125)","(460.42, 454.45)","(822.56, 409.16)","(582.480957,-476.813019,302.868439)"
"(461.0, 453.0)","(823.0, 406.0)","(582.6026611328125, -477.14892578125, 302.9973449707031)","(463.29, 452.21)","(820.69, 409.16)","(582.754272,-476.433197,302.865723)"
"(460.0, 454.0)","(821.0, 406.0)","(582.1027221679688, -476.9394836425781, 302.8082275390625)","(464.85, 452.22)","(819.6, 408.8)","(582.903870,-476.148163,302.965607)"
"(463.0, 453.0)","(820.0, 405.0)","(582.5408325195312, -476.6285400390625, 303.0239562988281)","(466.09, 452.27)","(818.06, 408.85)","(582.923889,-475.810822,302.980469)"
"(465.0, 453.0)","(818.0, 405.0)","(582.6461181640625, -476.15631103515625, 303.0837097167969)","(466.7, 452.28)","(816.54, 408.4)","(582.809082,-475.587952,302.948181)"
"(467.0, 453.0)","(817.0, 405.0)","(582.9050903320312, -475.806396484375, 303.22119140625)","(468.06, 452.24)","(816.0, 408.22)","(583.003357,-475.383484,303.057404)"
"(469.0, 454.0)","(815.0, 405.0)","(583.0230102539062, -475.25567626953125, 303.35430908203125)","(470.98, 451.97)","(814.63, 407.91)","(583.385803,-474.927551,303.258118)"
"(471.0, 451.0)","(813.0, 405.0)","(583.0845336914062, -475.0184326171875, 303.19073486328125)","(472.92, 451.93)","(811.53, 407.83)","(583.303772,-474.336060,303.224274)"
"(473.0, 452.0)","(810.0, 404.0)","(583.0323486328125, -474.4195556640625, 303.2894592285156)","(475.1, 452.06)","(809.0, 407.7)","(583.360046,-473.777374,303.275085)"
"(474.0, 452.0)","(808.0, 404.0)","(582.9282836914062, -474.0609130859375, 303.2400207519531)","(478.46, 451.82)","(806.83, 407.41)","(583.706482,-473.169220,303.459991)"
"(476.0, 451.0)","(807.0, 404.0)","(583.1710815429688, -473.7891540527344, 303.3023376464844)","(479.48, 451.79)","(804.38, 407.4)","(583.534302,-472.755951,303.374603)"
"(477.0, 452.0)","(806.0, 404.0)","(583.2347412109375, -473.47442626953125, 303.4048156738281)","(480.92, 451.69)","(804.55, 407.06)","(583.850403,-472.645844,303.550049)"
"(479.0, 454.0)","(805.0, 404.0)","(583.5166015625, -472.96759033203125, 303.6877136230469)","(482.34, 451.59)","(802.65, 407.11)","(583.844971,-472.255371,303.542542)"
"(481.0, 452.0)","(803.0, 403.0)","(583.5764770507812, -472.7262268066406, 303.6423034667969)","(483.26, 451.76)","(801.25, 406.91)","(583.814941,-471.980652,303.551971)"
"(484.0, 450.0)","(801.0, 403.0)","(583.8543701171875, -472.296142578125, 303.6586608886719)","(485.63, 451.44)","(799.22, 406.36)","(583.972229,-471.527985,303.646240)"
"(483.0, 451.0)","(800.0, 403.0)","(583.5064697265625, -472.2093811035156, 303.5464172363281)","(486.92, 451.42)","(798.54, 406.2)","(584.127747,-471.311127,303.735962)"
"(487.0, 452.0)","(798.0, 402.0)","(584.013427734375, -471.5050354003906, 303.9345397949219)","(488.25, 451.43)","(797.13, 406.06)","(584.177612,-470.996399,303.773376)"
"(492.0, 453.0)","(796.0, 402.0)","(584.7357177734375, -470.6119079589844, 304.38311767578125)","(490.59, 451.37)","(794.56, 405.68)","(584.247986,-470.447784,303.832123)"
"(492.0, 451.0)","(793.0, 402.0)","(584.2410888671875, -470.4010314941406, 303.9990539550781)","(493.59, 451.18)","(791.93, 405.11)","(584.438599,-469.840973,303.955017)"
"(496.0, 451.0)","(792.0, 402.0)","(584.9006958007812, -469.8221740722656, 304.34576416015625)","(496.02, 451.23)","(790.89, 404.45)","(584.763245,-469.481842,304.164612)"
"(499.0, 453.0)","(790.0, 401.0)","(585.2096557617188, -469.15374755859375, 304.69732666015625)","(497.42, 451.17)","(790.24, 403.48)","(584.933899,-469.320038,304.301788)"
"(496.0, 451.0)","(790.0, 401.0)","(584.5744018554688, -469.65240478515625, 304.23248291015625)","(498.42, 451.11)","(789.15, 403.2)","(584.962158,-469.098114,304.329803)"
"(499.0, 455.0)","(789.0, 401.0)","(585.0758666992188, -468.875244140625, 304.7630920410156)","(499.57, 451.22)","(788.13, 403.05)","(585.035278,-468.844574,304.385651)"
"(501.0, 452.0)","(789.0, 401.0)","(585.447998046875, -468.8811340332031, 304.7575988769531)","(501.12, 450.82)","(787.55, 402.62)","(585.249634,-468.660217,304.494720)"
"(502.0, 451.0)","(788.0, 401.0)","(585.482421875, -468.72265625, 304.7114562988281)","(503.39, 450.81)","(787.4, 401.97)","(585.680237,-468.432281,304.752991)"
"(505.0, 452.0)","(788.0, 400.0)","(586.0929565429688, -468.3773498535156, 305.1488952636719)","(504.18, 450.87)","(787.17, 401.59)","(585.800903,-468.337860,304.840363)"
"(505.0, 452.0)","(788.0, 400.0)","(586.0929565429688, -468.3773498535156, 305.1488952636719)","(505.44, 450.86)","(787.11, 401.48)","(586.046448,-468.195679,304.973724)"
"(507.0, 451.0)","(788.0, 400.0)","(586.4888305664062, -468.2270812988281, 305.28887939453125)","(507.21, 450.95)","(786.76, 401.13)","(586.348328,-467.970062,305.156433)"
"(509.0, 449.0)","(788.0, 400.0)","(586.8733520507812, -468.15484619140625, 305.35614013671875)","(508.12, 450.96)","(786.65, 400.62)","(586.510193,-467.890289,305.268433)"
"(510.0, 451.0)","(788.0, 399.0)","(587.088134765625, -467.9599304199219, 305.6539001464844)","(509.87, 450.55)","(786.58, 400.44)","(586.848511,-467.727417,305.427277)"
"(512.0, 452.0)","(788.0, 400.0)","(587.5184936523438, -467.578369140625, 305.89306640625)","(512.0, 450.55)","(786.75, 400.36)","(587.308167,-467.511078,305.670929)"
"(496.0, 456.0)","(788.0, 399.0)","(584.2954711914062, -469.16729736328125, 304.52886962890625)","(513.32, 450.61)","(786.83, 400.23)","(587.588684,-467.375244,305.827942)"
"(514.0, 452.0)","(788.0, 399.0)","(587.9142456054688, -467.4253845214844, 306.15191650390625)","(514.4, 450.56)","(786.65, 400.02)","(587.777039,-467.249603,305.934326)"
"(515.0, 449.0)","(788.0, 399.0)","(588.08447265625, -467.5450439453125, 306.0404968261719)","(517.15, 450.24)","(786.69, 400.03)","(588.339783,-466.964661,306.206116)"
"(518.0, 453.0)","(788.0, 399.0)","(588.7400512695312, -466.89111328125, 306.6497497558594)","(517.68, 450.29)","(786.41, 400.02)","(588.403564,-466.866669,306.243958)"
"(516.0, 453.0)","(788.0, 399.0)","(588.332763671875, -467.11932373046875, 306.43707275390625)","(520.08, 450.28)","(786.5, 400.09)","(588.907166,-466.599121,306.502258)"
"(518.0, 449.0)","(788.0, 399.0)","(588.6958618164062, -467.2024230957031, 306.35968017578125)","(521.76, 450.27)","(786.8, 399.87)","(589.294556,-466.461487,306.714508)"
"(520.0, 451.0)","(764.0, 400.0)","(585.3123168945312, -463.8020324707031, 304.7354736328125)","(522.91, 450.36)","(762.46, 401.78)","(585.664490,-463.195068,304.787598)"
"(523.0, 449.0)","(764.0, 399.0)","(585.8851928710938, -463.6905822753906, 304.9540710449219)","(523.6, 450.4)","(761.36, 401.43)","(585.624268,-463.004852,304.790375)"
"(525.0, 453.0)","(762.0, 400.0)","(586.0179443359375, -462.8291320800781, 305.2414245605469)","(525.55, 450.03)","(760.19, 401.34)","(585.824341,-462.673859,304.877991)"
"(525.0, 448.0)","(760.0, 398.0)","(585.6290283203125, -463.1260070800781, 304.8165283203125)","(527.7, 449.95)","(759.35, 401.31)","(586.120483,-462.333282,305.030945)"
"(528.0, 451.0)","(759.0, 398.0)","(586.1004028320312, -462.4260559082031, 305.264404296875)","(529.04, 450.01)","(757.57, 401.44)","(586.106201,-461.947144,305.025146)"
"(527.0, 451.0)","(757.0, 398.0)","(585.5801391601562, -462.2957458496094, 304.9978332519531)","(530.26, 449.97)","(754.57, 401.34)","(585.868713,-461.450653,304.911438)"
"(532.0, 451.0)","(755.0, 397.0)","(586.2515258789062, -461.554443359375, 305.406005859375)","(533.85, 449.59)","(752.06, 400.59)","(586.173096,-460.818573,305.090973)"
"(535.0, 449.0)","(752.0, 397.0)","(586.3525390625, -460.9992980957031, 305.3339538574219)","(536.83, 449.46)","(750.14, 400.34)","(586.456421,-460.270996,305.248322)"
"(535.0, 447.0)","(750.0, 397.0)","(586.013671875, -460.91046142578125, 305.0295104980469)","(538.23, 449.48)","(747.76, 400.32)","(586.352905,-459.818909,305.202789)"
"(539.0, 448.0)","(748.0, 397.0)","(586.5001831054688, -460.1289978027344, 305.355224609375)","(538.82, 449.5)","(746.59, 400.28)","(586.282043,-459.609497,305.172211)"
"(539.0, 448.0)","(742.0, 401.0)","(585.5731811523438, -459.0885314941406, 304.6770935058594)","(540.19, 449.59)","(745.97, 400.22)","(586.455383,-459.373993,305.273407)"
"(542.0, 447.0)","(746.0, 396.0)","(586.7588500976562, -459.6945495605469, 305.4816589355469)","(542.69, 449.31)","(744.27, 400.17)","(586.676392,-458.904602,305.377228)"
"(542.0, 451.0)","(744.0, 396.0)","(586.47021484375, -459.1382751464844, 305.6012268066406)","(544.19, 449.2)","(743.45, 399.9)","(586.839111,-458.661255,305.471252)"
"(547.0, 449.0)","(744.0, 396.0)","(587.449462890625, -458.7204284667969, 305.9803161621094)","(545.53, 449.15)","(741.34, 399.72)","(586.762756,-458.266785,305.442993)"
"(543.0, 448.0)","(742.0, 396.0)","(586.3218383789062, -459.0123596191406, 305.3303527832031)","(546.27, 449.1)","(739.91, 399.47)","(586.675903,-458.029755,305.411224)"
"(534.0, 450.0)","(740.0, 396.0)","(584.2273559570312, -459.64434814453125, 304.37384033203125)","(547.49, 449.15)","(738.77, 399.67)","(586.736023,-457.730865,305.438354)"
"(548.0, 448.0)","(739.0, 395.0)","(586.8228149414062, -458.1481018066406, 305.6524353027344)","(549.45, 448.97)","(737.41, 399.45)","(586.901550,-457.370270,305.527954)"
"(552.0, 448.0)","(737.0, 395.0)","(587.293701171875, -457.4442138671875, 305.9037780761719)","(551.62, 448.89)","(736.24, 399.26)","(587.139893,-456.998566,305.660156)"
"(553.0, 447.0)","(737.0, 395.0)","(587.4844970703125, -457.4071960449219, 305.93719482421875)","(552.21, 448.86)","(734.86, 399.02)","(587.030640,-456.782623,305.617401)"
"(553.0, 448.0)","(736.0, 395.0)","(587.330078125, -457.20703125, 305.9254150390625)","(553.37, 448.92)","(733.18, 398.91)","(586.987305,-456.447449,305.608917)"
"(555.0, 448.0)","(735.0, 395.0)","(587.5645141601562, -456.85498046875, 306.05059814453125)","(554.67, 448.82)","(732.33, 398.88)","(587.105591,-456.204132,305.667847)"
"(557.0, 448.0)","(732.0, 395.0)","(587.4735107421875, -456.2580871582031, 306.01104736328125)","(555.89, 448.84)","(730.37, 398.85)","(587.028259,-455.824677,305.635498)"
"(558.0, 451.0)","(730.0, 395.0)","(587.3679809570312, -455.6655578613281, 306.1593933105469)","(559.21, 448.57)","(728.08, 398.59)","(587.307373,-455.203766,305.783112)"
"(560.0, 447.0)","(727.0, 394.0)","(587.2378540039062, -455.4562683105469, 305.8878173828125)","(561.77, 448.35)","(725.7, 398.35)","(587.421082,-454.653687,305.846863)"
"(562.0, 447.0)","(725.0, 394.0)","(587.3070068359375, -454.981689453125, 305.9293212890625)","(563.77, 448.12)","(723.22, 398.07)","(587.406738,-454.159546,305.845551)"
"(565.0, 447.0)","(723.0, 394.0)","(587.5726318359375, -454.39215087890625, 306.073486328125)","(566.64, 447.79)","(721.46, 397.99)","(587.681335,-453.645782,305.976074)"
"(569.0, 448.0)","(720.0, 394.0)","(587.8766479492188, -453.487548828125, 306.3064880371094)","(569.23, 447.91)","(718.58, 397.93)","(587.719666,-452.990601,306.014740)"
"(570.0, 444.0)","(719.0, 393.0)","(587.8762817382812, -453.63812255859375, 306.09735107421875)","(571.16, 447.57)","(717.25, 397.95)","(587.878784,-452.630554,306.077911)"
"(569.0, 447.0)","(718.0, 393.0)","(587.53515625, -453.39764404296875, 306.1201477050781)","(572.74, 446.92)","(716.12, 397.47)","(587.995911,-452.397888,306.124664)"
"(571.0, 444.0)","(716.0, 393.0)","(587.5821533203125, -453.15606689453125, 305.9519348144531)","(573.37, 446.85)","(714.57, 397.53)","(587.865234,-452.136383,306.052765)"
"(575.0, 443.0)","(715.0, 393.0)","(588.1982421875, -452.65106201171875, 306.2104797363281)","(575.07, 447.05)","(712.58, 397.31)","(587.871216,-451.698639,306.085999)"
"(575.0, 444.0)","(713.0, 393.0)","(587.8761596679688, -452.3286437988281, 306.11383056640625)","(576.15, 447.19)","(711.68, 397.3)","(587.935547,-451.454041,306.131775)"
"(577.0, 447.0)","(711.0, 393.0)","(587.9575805664062, -451.6209411621094, 306.3598937988281)","(578.14, 447.56)","(708.69, 396.96)","(587.832764,-450.856567,306.128357)"
"(579.0, 443.0)","(709.0, 392.0)","(587.9904174804688, -451.5340576171875, 306.1712341308594)","(579.58, 446.9)","(706.34, 396.93)","(587.723267,-450.456543,306.035706)"
"(580.0, 445.0)","(706.0, 392.0)","(587.7039794921875, -450.8966064453125, 306.1619567871094)","(581.49, 446.64)","(704.55, 396.44)","(587.796326,-450.075684,306.087494)"
"(581.0, 444.0)","(704.0, 392.0)","(587.5648803710938, -450.614501953125, 306.02880859375)","(582.22, 447.04)","(702.91, 396.29)","(587.669312,-449.771484,306.059814)"
"(584.0, 445.0)","(703.0, 392.0)","(587.9912109375, -450.06903076171875, 306.3203430175781)","(584.69, 446.41)","(701.65, 396.6)","(587.941650,-449.357422,306.147583)"
"(587.0, 443.0)","(702.0, 392.0)","(588.4012451171875, -449.75616455078125, 306.405517578125)","(587.89, 444.85)","(700.39, 396.68)","(588.349365,-448.949036,306.257141)"
"(588.0, 444.0)","(701.0, 392.0)","(588.4362182617188, -449.4411315917969, 306.4925537109375)","(590.42, 444.14)","(698.84, 396.5)","(588.580627,-448.536652,306.345032)"
"(590.0, 440.0)","(699.0, 392.0)","(588.4756469726562, -449.2763977050781, 306.2547912597656)","(590.99, 444.29)","(697.86, 396.3)","(588.528564,-448.354919,306.340973)"
"(590.0, 443.0)","(702.0, 392.0)","(588.9867553710938, -449.41046142578125, 306.71148681640625)","(591.87, 444.33)","(699.05, 397.78)","(588.906921,-448.280762,306.459442)"
"(591.0, 444.0)","(706.0, 393.0)","(589.8560791015625, -449.6295166015625, 307.1677551269531)","(592.62, 447.12)","(697.56, 399.58)","(588.830261,-447.655792,306.510742)"
"(591.0, 449.0)","(710.0, 394.0)","(590.552001953125, -449.6552734375, 307.7969665527344)","(592.29, 449.12)","(697.11, 400.09)","(588.703918,-447.444519,306.549744)"
"(591.0, 448.0)","(712.0, 394.0)","(590.8787231445312, -449.9775390625, 307.89642333984375)","(591.54, 449.09)","(698.86, 400.08)","(588.848755,-447.748505,306.619324)"
"(588.0, 451.0)","(711.0, 394.0)","(590.14111328125, -449.96868896484375, 307.71124267578125)","(590.47, 449.12)","(699.76, 400.0)","(588.789795,-447.985962,306.592438)"
"(586.0, 447.0)","(716.0, 394.0)","(590.5548706054688, -451.1200866699219, 307.6504821777344)","(587.23, 449.02)","(704.55, 400.03)","(588.953064,-448.951508,306.657013)"
"(582.0, 448.0)","(719.0, 394.0)","(590.2700805664062, -451.8703918457031, 307.5596008300781)","(582.92, 448.85)","(705.73, 400.37)","(588.309326,-449.579132,306.288696)"
"(580.0, 451.0)","(721.0, 394.0)","(590.2244873046875, -452.113525390625, 307.7283630371094)","(581.23, 448.6)","(706.35, 400.48)","(588.081421,-449.860443,306.145905)"
"(579.0, 448.0)","(722.0, 394.0)","(590.1742553710938, -452.5828552246094, 307.5014953613281)","(580.13, 448.64)","(706.98, 400.48)","(587.971008,-450.061249,306.089233)"
"(580.0, 449.0)","(721.0, 394.0)","(590.21240234375, -452.26800537109375, 307.5901184082031)","(578.7, 449.34)","(707.69, 400.51)","(587.812927,-450.256378,306.049194)"
"(580.0, 449.0)","(721.0, 394.0)","(590.21240234375, -452.26800537109375, 307.5901184082031)","(577.88, 449.41)","(710.69, 400.59)","(588.148132,-450.706726,306.216705)"
"(576.0, 448.0)","(723.0, 395.0)","(589.7552490234375, -452.9729309082031, 307.2270202636719)","(577.4, 449.41)","(712.64, 400.54)","(588.375183,-451.004852,306.332825)"
"(576.0, 451.0)","(725.0, 395.0)","(590.1033935546875, -452.986083984375, 307.6015625)","(576.66, 449.47)","(713.69, 400.69)","(588.404724,-451.202423,306.341461)"
"(574.0, 448.0)","(725.0, 395.0)","(589.6897583007812, -453.4478454589844, 307.1874694824219)","(575.61, 449.52)","(714.36, 400.91)","(588.311218,-451.384369,306.282532)"
"(574.0, 449.0)","(728.0, 395.0)","(590.1892700195312, -453.738037109375, 307.5064392089844)","(575.01, 449.57)","(715.06, 400.94)","(588.309387,-451.533020,306.281433)"
"(574.0, 452.0)","(728.0, 395.0)","(590.2089233398438, -453.5062255859375, 307.7147216796875)","(573.5, 449.6)","(716.21, 401.0)","(588.203186,-451.840759,306.221832)"
"(564.0, 453.0)","(729.0, 396.0)","(588.412841796875, -454.62249755859375, 306.7868957519531)","(572.33, 449.6)","(719.5, 401.06)","(588.514709,-452.373901,306.372711)"
"(562.0, 453.0)","(731.0, 396.0)","(588.344482421875, -455.0970764160156, 306.74603271484375)","(570.07, 449.96)","(720.81, 400.79)","(588.285828,-452.787384,306.287872)"
"(560.0, 453.0)","(732.0, 396.0)","(588.1121826171875, -455.4490661621094, 306.6221008300781)","(566.93, 449.9)","(721.38, 400.9)","(587.762390,-453.214386,306.003418)"
"(564.0, 451.0)","(734.0, 396.0)","(589.21630859375, -455.389892578125, 307.0616455078125)","(566.5, 449.83)","(722.26, 401.25)","(587.824280,-453.350067,306.010315)"
"(557.0, 453.0)","(737.0, 396.0)","(588.3328857421875, -456.4057922363281, 306.7244873046875)","(565.65, 449.91)","(723.36, 401.43)","(587.838989,-453.562500,306.010895)"
"(556.0, 454.0)","(738.0, 396.0)","(588.3048706054688, -456.5655517578125, 306.77325439453125)","(563.88, 450.46)","(726.55, 401.62)","(588.017517,-454.099670,306.121979)"
"(554.0, 454.0)","(739.0, 396.0)","(588.0706176757812, -456.9173889160156, 306.6483459472656)","(562.94, 450.51)","(727.68, 401.63)","(588.017212,-454.341553,306.121704)"
"(554.0, 454.0)","(741.0, 397.0)","(588.40478515625, -457.08587646484375, 306.7649841308594)","(562.15, 450.42)","(728.58, 401.56)","(588.007324,-454.555023,306.112000)"
"(552.0, 454.0)","(742.0, 397.0)","(588.1697998046875, -457.4376220703125, 306.63970947265625)","(560.83, 450.52)","(729.1, 402.02)","(587.836243,-454.727203,306.003601)"
"(551.0, 454.0)","(743.0, 397.0)","(588.1333618164062, -457.6747741699219, 306.6181335449219)","(559.58, 450.53)","(730.2, 402.49)","(587.772949,-454.968658,305.943542)"
"(549.0, 454.0)","(743.0, 397.0)","(587.735595703125, -457.9040222167969, 306.41033935546875)","(558.52, 450.39)","(731.14, 402.8)","(587.718445,-455.192657,305.887115)"
"(548.0, 454.0)","(746.0, 397.0)","(588.0227661132812, -458.3861999511719, 306.552734375)","(555.51, 450.78)","(732.17, 403.22)","(587.297852,-455.602081,305.668488)"
"(547.0, 454.0)","(746.0, 397.0)","(587.8236083984375, -458.50079345703125, 306.44866943359375)","(554.31, 450.66)","(734.97, 403.22)","(587.515198,-456.092499,305.766876)"
"(545.0, 454.0)","(750.0, 397.0)","(588.0722045898438, -459.22003173828125, 306.5683288574219)","(553.12, 450.59)","(736.02, 403.01)","(587.447815,-456.379364,305.735565)"
"(544.0, 454.0)","(749.0, 398.0)","(587.720458984375, -459.13568115234375, 306.3344421386719)","(552.07, 450.55)","(737.23, 403.5)","(587.440491,-456.613770,305.700134)"
"(542.0, 454.0)","(749.0, 398.0)","(587.3214111328125, -459.36480712890625, 306.1260986328125)","(549.59, 452.51)","(737.88, 403.55)","(587.070129,-456.822296,305.631622)"
"(541.0, 454.0)","(752.0, 398.0)","(587.6060791015625, -459.84686279296875, 306.26715087890625)","(548.8, 452.59)","(739.54, 403.94)","(587.186951,-457.080353,305.673065)"
"(539.0, 454.0)","(755.0, 400.0)","(587.7098388671875, -460.29107666015625, 306.2083435058594)","(546.47, 450.9)","(743.28, 403.59)","(587.313599,-457.964172,305.636993)"
"(536.0, 454.0)","(759.0, 400.0)","(587.7534790039062, -461.1248779296875, 306.2211608886719)","(544.32, 451.23)","(745.88, 404.09)","(587.314087,-458.465637,305.626068)"
"(530.0, 455.0)","(765.0, 401.0)","(587.5328979492188, -462.393310546875, 306.1046142578125)","(538.45, 451.42)","(749.48, 404.96)","(586.735779,-459.498901,305.282013)"
"(530.0, 455.0)","(765.0, 402.0)","(587.5433959960938, -462.3174133300781, 306.0574035644531)","(537.58, 451.47)","(784.17, 400.27)","(592.108459,-464.208557,308.248779)"
"(528.0, 455.0)","(787.0, 399.0)","(590.6376342773438, -465.4722595214844, 307.776123046875)","(535.7, 451.51)","(786.55, 400.72)","(592.115234,-464.678589,308.225342)"
"(524.0, 455.0)","(760.0, 406.0)","(585.5798950195312, -462.0867919921875, 304.8345031738281)","(531.39, 453.57)","(786.62, 400.83)","(591.271851,-465.011383,307.916504)"
"(526.0, 452.0)","(762.0, 404.0)","(586.2510375976562, -462.4884033203125, 305.0869140625)","(527.98, 451.81)","(786.82, 400.97)","(590.592957,-465.551056,307.437164)"
"(516.0, 455.0)","(761.0, 408.0)","(584.1575317382812, -462.9730529785156, 303.985107421875)","(524.17, 454.14)","(787.38, 401.46)","(589.937683,-465.837067,307.223206)"
"(514.0, 456.0)","(764.0, 404.0)","(584.2001953125, -463.79547119140625, 304.2762145996094)","(521.69, 453.67)","(787.4, 401.59)","(589.432617,-466.149200,306.921478)"
"(513.0, 456.0)","(765.0, 408.0)","(584.2019653320312, -463.7288513183594, 304.0645751953125)","(520.91, 452.06)","(787.49, 401.52)","(589.269958,-466.379578,306.732819)"
"(512.0, 456.0)","(766.0, 402.0)","(584.0939331054688, -464.4207458496094, 304.32080078125)","(518.9, 454.38)","(787.62, 401.85)","(588.910706,-466.419922,306.682190)"
"(510.0, 456.0)","(770.0, 406.0)","(584.370361328125, -464.8363952636719, 304.2455749511719)","(517.54, 454.37)","(787.61, 401.97)","(588.633606,-466.565674,306.530670)"
"(474.0, 455.0)","(813.0, 410.0)","(583.8256225585938, -473.9912109375, 303.584716796875)","(472.22, 455.69)","(810.86, 409.02)","(583.123352,-473.950684,303.320465)"
"(429.0, 455.0)","(849.0, 415.0)","(580.0653686523438, -483.14398193359375, 301.2845153808594)","(423.75, 450.28)","(851.14, 414.19)","(579.192749,-484.432190,300.550385)"
"(423.0, 453.0)","(862.0, 414.0)","(580.7125244140625, -485.6457214355469, 301.5096435546875)","(421.4, 450.82)","(858.27, 415.41)","(579.798889,-485.438934,300.823517)"
"(420.0, 451.0)","(862.0, 417.0)","(580.0931396484375, -485.9237976074219, 300.8988952636719)","(417.56, 449.72)","(860.27, 415.59)","(579.272644,-486.192383,300.461731)"
"(416.0, 453.0)","(863.0, 411.0)","(579.334716796875, -486.7789306640625, 300.9429931640625)","(412.36, 449.38)","(864.03, 415.45)","(578.728027,-487.278290,300.153778)"
"(414.0, 451.0)","(867.0, 415.0)","(579.5407104492188, -487.36083984375, 300.70220947265625)","(410.41, 449.4)","(865.41, 415.62)","(578.524719,-487.653809,300.037415)"
"(413.0, 451.0)","(868.0, 414.0)","(579.4615478515625, -487.66912841796875, 300.7098083496094)","(407.31, 449.0)","(866.51, 415.76)","(578.027527,-488.160706,299.741852)"
"(411.0, 451.0)","(865.0, 417.0)","(578.6409912109375, -487.30999755859375, 300.13604736328125)","(406.49, 448.54)","(870.63, 414.96)","(578.444153,-488.851715,299.959045)"
"(409.0, 451.0)","(871.0, 414.0)","(579.0613403320312, -488.4884948730469, 300.49444580078125)","(404.41, 448.45)","(872.73, 414.91)","(578.312012,-489.354492,299.881897)"
"(407.0, 452.0)","(870.0, 414.0)","(578.5069580078125, -488.5133972167969, 300.27532958984375)","(403.57, 448.1)","(873.8, 415.42)","(578.294556,-489.570953,299.820770)"
"(406.0, 452.0)","(874.0, 418.0)","(578.9588623046875, -488.8252868652344, 300.2975769042969)","(402.61, 448.77)","(874.29, 415.89)","(578.184143,-489.652313,299.783447)"
"(398.0, 450.0)","(873.0, 418.0)","(577.0741577148438, -489.7655944824219, 299.18402099609375)","(402.35, 448.28)","(873.88, 415.79)","(578.057068,-489.677612,299.690216)"
"(396.0, 452.0)","(875.0, 418.0)","(576.9837646484375, -490.0780944824219, 299.26708984375)","(401.47, 448.23)","(875.13, 415.83)","(578.054993,-489.931000,299.680878)"
"(395.0, 452.0)","(878.0, 417.0)","(577.1968994140625, -490.63018798828125, 299.4222717285156)","(401.24, 448.55)","(876.56, 416.49)","(578.235657,-490.058655,299.759735)"
"(394.0, 452.0)","(881.0, 414.0)","(577.3738403320312, -491.3267517089844, 299.66015625)","(400.35, 448.64)","(879.8, 416.62)","(578.530273,-490.538910,299.905212)"
"(394.0, 452.0)","(879.0, 417.0)","(577.1317749023438, -490.8654479980469, 299.3861389160156)","(400.55, 448.74)","(880.95, 416.57)","(578.744446,-490.652679,300.023407)"
"(396.0, 448.0)","(881.0, 415.0)","(577.7393798828125, -491.344970703125, 299.52960205078125)","(400.68, 448.94)","(901.3, 413.9)","(581.747253,-493.306366,301.690033)"
