Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(484.0, 364.0)","(796.0, 421.0)","(582.159423828125, -477.2559509277344, 296.01824951171875)","(486.96, 363.98)","(796.3, 420.76)","(582.815979,-476.968994,296.368713)"
"(486.0, 364.0)","(796.0, 421.0)","(582.5743408203125, -477.0238952636719, 296.2337951660156)","(488.22, 363.74)","(795.07, 420.77)","(582.885742,-476.691925,296.392181)"
"(487.0, 364.0)","(791.0, 421.0)","(582.0166015625, -476.29852294921875, 295.9620056152344)","(489.69, 363.52)","(793.99, 420.76)","(583.021729,-476.408569,296.451935)"
"(488.0, 364.0)","(792.0, 421.0)","(582.3765869140625, -476.30426025390625, 296.14544677734375)","(491.85, 363.5)","(792.46, 420.45)","(583.230286,-475.996613,296.579742)"
"(489.0, 363.0)","(792.0, 423.0)","(582.5958251953125, -476.11871337890625, 296.09088134765625)","(493.42, 363.58)","(791.03, 420.52)","(583.337646,-475.627991,296.642761)"
"(490.0, 363.0)","(789.0, 423.0)","(582.3428344726562, -475.63677978515625, 295.9702453613281)","(494.06, 363.42)","(790.0, 420.67)","(583.311462,-475.429871,296.614319)"
"(491.0, 363.0)","(785.0, 419.0)","(581.885009765625, -475.3380126953125, 295.9446105957031)","(494.85, 363.21)","(788.82, 420.56)","(583.289185,-475.220032,296.597839)"
"(493.0, 363.0)","(788.0, 419.0)","(582.7581787109375, -475.47113037109375, 296.38751220703125)","(496.2, 363.0)","(787.4, 420.32)","(583.343872,-474.925720,296.628693)"
"(494.0, 363.0)","(787.0, 418.0)","(582.7985229492188, -475.309326171875, 296.4615478515625)","(497.38, 362.87)","(786.31, 420.43)","(583.419434,-474.658081,296.657379)"
"(495.0, 362.0)","(784.0, 419.0)","(582.5435180664062, -474.8341369628906, 296.220947265625)","(498.87, 362.92)","(784.72, 420.0)","(583.477173,-474.319702,296.717957)"
"(497.0, 362.0)","(784.0, 419.0)","(582.9561157226562, -474.6017150878906, 296.43536376953125)","(500.47, 363.11)","(783.81, 419.91)","(583.668152,-474.014008,296.838165)"
"(500.0, 362.0)","(783.0, 422.0)","(583.4578857421875, -473.90191650390625, 296.5511169433594)","(502.13, 363.21)","(782.36, 420.28)","(583.792297,-473.607727,296.896484)"
"(502.0, 362.0)","(780.0, 415.0)","(583.3211059570312, -473.83868408203125, 296.8375549316406)","(503.66, 362.91)","(780.22, 420.25)","(583.772400,-473.195923,296.874542)"
"(504.0, 365.0)","(779.0, 415.0)","(583.6162109375, -473.2364807128906, 297.203369140625)","(506.31, 362.54)","(778.68, 420.14)","(584.073303,-472.738892,297.016296)"
"(504.0, 362.0)","(777.0, 415.0)","(583.2696533203125, -473.24066162109375, 296.8219299316406)","(507.44, 362.71)","(776.75, 419.67)","(584.002991,-472.394012,297.021942)"
"(506.0, 361.0)","(775.0, 415.0)","(583.3593139648438, -472.8471374511719, 296.8064270019531)","(509.5, 362.8)","(775.09, 419.65)","(584.169495,-471.945984,297.121704)"
"(508.0, 361.0)","(774.0, 415.0)","(583.615478515625, -472.49267578125, 296.9433288574219)","(510.9, 362.57)","(774.23, 420.01)","(584.324768,-471.669525,297.171692)"
"(508.0, 361.0)","(772.0, 415.0)","(583.305908203125, -472.2489929199219, 296.7898254394531)","(511.95, 362.23)","(772.27, 419.68)","(584.227722,-471.361633,297.121216)"
"(510.0, 361.0)","(771.0, 415.0)","(583.5612182617188, -471.8944396972656, 296.92626953125)","(513.21, 361.78)","(770.85, 419.89)","(584.262146,-471.062683,297.102692)"
"(511.0, 360.0)","(769.0, 415.0)","(583.4442138671875, -471.6170654296875, 296.8033752441406)","(515.02, 361.76)","(769.28, 419.6)","(584.385010,-470.684387,297.185272)"
"(513.0, 360.0)","(769.0, 414.0)","(583.8424072265625, -471.46099853515625, 297.0599365234375)","(516.27, 362.09)","(768.5, 419.24)","(584.518921,-470.444092,297.298553)"
"(515.0, 360.0)","(767.0, 414.0)","(583.94140625, -470.9844665527344, 297.1189270019531)","(517.87, 362.04)","(766.88, 419.52)","(584.596252,-470.042725,297.327271)"
"(517.0, 360.0)","(764.0, 414.0)","(583.8838500976562, -470.3860168457031, 297.1003112792969)","(519.9, 361.73)","(764.34, 419.9)","(584.615356,-469.492584,297.306091)"
"(519.0, 360.0)","(762.0, 414.0)","(583.9810791015625, -469.90924072265625, 297.1583557128906)","(522.54, 361.34)","(762.5, 419.77)","(584.860657,-469.002594,297.419800)"
"(520.0, 360.0)","(761.0, 414.0)","(584.029296875, -469.6708984375, 297.1872253417969)","(523.7, 361.52)","(761.1, 419.61)","(584.878357,-468.694031,297.454559)"
"(522.0, 360.0)","(760.0, 414.0)","(584.2813110351562, -469.3159484863281, 297.322021484375)","(524.99, 361.54)","(760.28, 419.32)","(585.009827,-468.464294,297.541748)"
"(524.0, 359.0)","(759.0, 414.0)","(584.5219116210938, -469.0435791015625, 297.3815002441406)","(526.22, 361.52)","(759.11, 419.56)","(585.079468,-468.161316,297.568878)"
"(525.0, 359.0)","(758.0, 421.0)","(584.6455688476562, -468.2646179199219, 297.1013488769531)","(527.76, 361.44)","(757.87, 419.9)","(585.201233,-467.810699,297.614197)"
"(526.0, 359.0)","(760.0, 418.0)","(585.1298217773438, -468.6238098144531, 297.49493408203125)","(528.36, 361.32)","(756.1, 419.55)","(585.040344,-467.561554,297.546326)"
"(526.0, 359.0)","(754.0, 418.0)","(584.1902465820312, -467.891845703125, 297.0290832519531)","(530.3, 361.01)","(755.02, 419.79)","(585.264282,-467.210449,297.633240)"
"(528.0, 359.0)","(752.0, 419.0)","(584.293701171875, -467.3370361328125, 297.04052734375)","(531.67, 361.19)","(753.42, 419.46)","(585.289429,-466.866028,297.681091)"
"(530.0, 359.0)","(752.0, 418.0)","(584.6891479492188, -467.1811218261719, 297.2958679199219)","(532.93, 361.34)","(752.12, 419.2)","(585.339355,-466.568085,297.735260)"
"(533.0, 364.0)","(749.0, 421.0)","(584.90771484375, -465.8205871582031, 297.6158142089844)","(533.81, 361.34)","(751.1, 419.34)","(585.358704,-466.330048,297.742065)"
"(532.0, 359.0)","(749.0, 414.0)","(584.5822143554688, -466.89154052734375, 297.45068359375)","(535.09, 361.33)","(749.85, 419.78)","(585.425598,-465.994812,297.758728)"
"(534.0, 359.0)","(747.0, 423.0)","(584.7654418945312, -465.7160339355469, 297.10443115234375)","(536.36, 360.95)","(748.37, 419.81)","(585.445923,-465.694763,297.747040)"
"(534.0, 358.0)","(747.0, 418.0)","(584.7041625976562, -466.1866455078125, 297.2532043457031)","(537.77, 360.89)","(747.03, 419.77)","(585.518921,-465.374634,297.787750)"
"(536.0, 358.0)","(746.0, 418.0)","(584.9517822265625, -465.8310852050781, 297.3856506347656)","(539.22, 361.08)","(745.7, 419.47)","(585.600830,-465.050568,297.863403)"
"(537.0, 358.0)","(746.0, 419.0)","(585.1642456054688, -465.6365661621094, 297.4461669921875)","(540.41, 361.22)","(744.72, 419.43)","(585.687439,-464.783539,297.923676)"
"(538.0, 358.0)","(744.0, 421.0)","(585.0712280273438, -465.1202392578125, 297.3053894042969)","(541.84, 361.42)","(743.73, 419.28)","(585.820129,-464.490845,298.017578)"
"(540.0, 358.0)","(744.0, 418.0)","(585.4454956054688, -465.1197204589844, 297.6497497558594)","(542.89, 361.4)","(742.87, 419.61)","(585.898987,-464.239197,298.043823)"
"(540.0, 358.0)","(744.0, 419.0)","(585.4554443359375, -465.0420837402344, 297.60498046875)","(543.57, 361.47)","(741.88, 419.74)","(585.881287,-464.023010,298.036621)"
"(542.0, 358.0)","(740.0, 418.0)","(585.2173461914062, -464.3978271484375, 297.5462646484375)","(544.37, 360.99)","(740.07, 419.55)","(585.749390,-463.762695,297.951202)"
"(546.0, 360.0)","(738.0, 421.0)","(585.7543334960938, -463.2878723144531, 297.82049560546875)","(546.3, 360.99)","(738.95, 419.7)","(585.962097,-463.388733,298.058350)"
"(549.0, 364.0)","(740.0, 418.0)","(586.6841430664062, -463.0870666503906, 298.7223815917969)","(547.78, 361.19)","(738.11, 419.75)","(586.129089,-463.092834,298.159485)"
"(547.0, 364.0)","(736.0, 419.0)","(585.6549072265625, -462.75396728515625, 298.1519775390625)","(548.38, 361.25)","(736.43, 419.35)","(585.979553,-462.843750,298.112274)"
"(551.0, 364.0)","(733.0, 419.0)","(585.9811401367188, -461.92022705078125, 298.3325500488281)","(549.73, 361.35)","(735.33, 419.37)","(586.077209,-462.541840,298.172974)"
"(550.0, 359.0)","(733.0, 422.0)","(585.7647705078125, -462.21343994140625, 297.7254333496094)","(551.01, 361.42)","(734.62, 419.68)","(586.225098,-462.275604,298.241699)"
"(553.0, 364.0)","(733.0, 419.0)","(586.3826293945312, -461.68658447265625, 298.5411376953125)","(552.1, 361.37)","(732.85, 419.92)","(586.163940,-461.917297,298.200958)"
"(553.0, 363.0)","(732.0, 418.0)","(586.2054443359375, -461.7243957519531, 298.4343566894531)","(553.42, 360.82)","(731.36, 419.85)","(586.186096,-461.631531,298.183655)"
"(553.0, 363.0)","(729.0, 421.0)","(585.7542724609375, -461.12347412109375, 298.0599670410156)","(554.74, 360.93)","(730.52, 419.78)","(586.317139,-461.370972,298.265961)"
"(560.0, 362.0)","(728.0, 421.0)","(586.9881591796875, -460.2647705078125, 298.6358947753906)","(556.08, 361.28)","(729.31, 419.6)","(586.393982,-461.051788,298.343506)"
"(553.0, 357.0)","(728.0, 419.0)","(585.5263061523438, -461.65069580078125, 297.63311767578125)","(557.44, 361.34)","(728.02, 419.39)","(586.459045,-460.746582,298.396759)"
"(554.0, 357.0)","(726.0, 419.0)","(585.408203125, -461.2893981933594, 297.579345703125)","(558.58, 361.35)","(726.98, 419.69)","(586.523682,-460.461884,298.419830)"
"(555.0, 357.0)","(725.0, 415.0)","(585.4135131835938, -461.3633728027344, 297.7862548828125)","(559.53, 361.46)","(725.85, 419.89)","(586.535583,-460.187988,298.427704)"
"(557.0, 357.0)","(727.0, 418.0)","(586.1597290039062, -461.1387023925781, 298.0162353515625)","(560.76, 360.95)","(724.69, 420.05)","(586.593140,-459.931549,298.418793)"
"(558.0, 357.0)","(724.0, 421.0)","(585.9075317382812, -460.4201965332031, 297.74591064453125)","(561.97, 360.96)","(723.32, 419.95)","(586.614624,-459.629578,298.440796)"
"(559.0, 357.0)","(723.0, 417.0)","(585.9127807617188, -460.49444580078125, 297.9532470703125)","(563.55, 361.18)","(722.42, 419.96)","(586.787720,-459.315887,298.548676)"
"(560.0, 357.0)","(720.0, 419.0)","(585.6504516601562, -459.8541259765625, 297.7279968261719)","(564.41, 361.46)","(720.7, 419.65)","(586.682739,-459.006317,298.535370)"
"(562.0, 357.0)","(719.0, 417.0)","(585.8727416992188, -459.65478515625, 297.9477233886719)","(565.57, 361.52)","(719.87, 419.61)","(586.780945,-458.767303,298.595642)"
"(563.0, 356.0)","(719.0, 417.0)","(586.0646362304688, -459.619873046875, 297.97857666015625)","(566.98, 361.7)","(718.75, 419.87)","(586.885620,-458.430267,298.653351)"
"(564.0, 356.0)","(717.0, 421.0)","(585.9774169921875, -458.9442138671875, 297.7398986816406)","(568.01, 361.6)","(717.25, 420.12)","(586.850708,-458.114807,298.621307)"
"(565.0, 356.0)","(715.0, 415.0)","(585.8062133789062, -459.0542907714844, 297.9599609375)","(569.28, 361.15)","(715.64, 420.07)","(586.840576,-457.810028,298.593750)"
"(567.0, 356.0)","(718.0, 415.0)","(586.6862182617188, -459.1862487792969, 298.4058532714844)","(570.85, 361.21)","(715.16, 420.03)","(587.075806,-457.565826,298.723846)"
"(572.0, 360.0)","(715.0, 419.0)","(587.261962890625, -457.59161376953125, 298.7902526855469)","(572.36, 361.55)","(713.46, 419.88)","(587.103027,-457.165070,298.775177)"
"(574.0, 363.0)","(712.0, 418.0)","(587.1882934570312, -456.82403564453125, 299.0193786621094)","(573.54, 361.69)","(712.11, 419.66)","(587.118713,-456.867706,298.809113)"
"(577.0, 363.0)","(711.0, 418.0)","(587.6221313476562, -456.35052490234375, 299.2485656738281)","(574.92, 361.84)","(710.85, 420.09)","(587.193542,-456.505890,298.841156)"
"(577.0, 359.0)","(710.0, 418.0)","(587.4337158203125, -456.5552673339844, 298.8802490234375)","(575.86, 361.8)","(708.26, 420.31)","(586.962585,-456.064972,298.716919)"
"(580.0, 363.0)","(709.0, 417.0)","(587.8857421875, -455.83343505859375, 299.44366455078125)","(578.16, 361.21)","(706.75, 420.34)","(587.170166,-455.656647,298.788513)"
"(580.0, 362.0)","(707.0, 419.0)","(587.5701293945312, -455.51287841796875, 299.1173095703125)","(579.9, 361.56)","(706.17, 420.41)","(587.423523,-455.347717,298.942657)"
"(582.0, 364.0)","(702.0, 422.0)","(587.1885986328125, -454.266845703125, 298.9217834472656)","(581.88, 361.98)","(703.61, 420.08)","(587.400024,-454.794312,298.985413)"
"(584.0, 362.0)","(700.0, 421.0)","(587.239013671875, -454.0298767089844, 298.8698425292969)","(583.48, 362.1)","(702.15, 420.55)","(587.483154,-454.381226,299.018341)"
"(585.0, 363.0)","(701.0, 417.0)","(587.5762939453125, -454.2696533203125, 299.3127746582031)","(584.76, 361.97)","(700.26, 420.57)","(587.427917,-454.009003,298.986816)"
"(587.0, 363.0)","(700.0, 418.0)","(587.8154907226562, -453.8339538574219, 299.3900146484375)","(586.07, 361.57)","(699.0, 420.7)","(587.479919,-453.723633,298.984589)"
"(588.0, 363.0)","(699.0, 418.0)","(587.8499145507812, -453.5945129394531, 299.4115905761719)","(587.94, 361.88)","(698.15, 420.81)","(587.712708,-453.366455,299.124237)"
"(590.0, 363.0)","(696.0, 419.0)","(587.76171875, -452.9139404296875, 299.3261413574219)","(589.45, 362.21)","(696.22, 420.44)","(587.694824,-452.955597,299.163422)"
"(590.0, 363.0)","(695.0, 419.0)","(587.5985107421875, -452.7916259765625, 299.2450866699219)","(591.66, 362.28)","(693.88, 421.03)","(587.751953,-452.357635,299.176514)"
"(592.0, 364.0)","(693.0, 419.0)","(587.670654296875, -452.2310485839844, 299.3581237792969)","(593.72, 361.57)","(691.67, 420.99)","(587.791626,-451.906616,299.159027)"
"(595.0, 363.0)","(692.0, 419.0)","(588.0914306640625, -451.8383483886719, 299.5123291015625)","(595.2, 361.89)","(690.18, 421.22)","(587.841492,-451.506256,299.200562)"
"(595.0, 362.0)","(691.0, 421.0)","(587.9356689453125, -451.63861083984375, 299.2651062011719)","(596.48, 362.27)","(689.55, 421.26)","(587.991638,-451.244904,299.304688)"
"(600.0, 362.0)","(688.0, 423.0)","(588.4370727539062, -450.52569580078125, 299.4345397949219)","(597.65, 362.56)","(687.66, 421.17)","(587.912048,-450.859833,299.294678)"
"(600.0, 363.0)","(685.0, 422.0)","(587.94287109375, -450.15667724609375, 299.3080749511719)","(599.01, 362.72)","(686.36, 421.34)","(587.967102,-450.514679,299.330292)"
"(599.0, 363.0)","(682.0, 419.0)","(587.23681640625, -450.14581298828125, 299.1056213378906)","(599.7, 362.56)","(685.18, 421.36)","(587.907776,-450.300659,299.291992)"
"(602.0, 364.0)","(684.0, 418.0)","(588.1500854492188, -450.03668212890625, 299.6917419433594)","(600.74, 362.39)","(684.08, 421.42)","(587.930237,-450.053009,299.293091)"
"(603.0, 364.0)","(682.0, 422.0)","(588.04052734375, -449.356201171875, 299.437744140625)","(603.15, 362.31)","(683.03, 421.33)","(588.227844,-449.655243,299.450714)"
"(604.0, 363.0)","(680.0, 423.0)","(587.907958984375, -448.995361328125, 299.25726318359375)","(604.51, 362.79)","(681.73, 421.65)","(588.283508,-449.271942,299.500702)"
"(604.0, 363.0)","(680.0, 422.0)","(587.9022216796875, -449.07513427734375, 299.305419921875)","(605.16, 362.86)","(680.04, 421.81)","(588.133362,-448.970367,299.425537)"
"(600.0, 366.0)","(680.0, 423.0)","(587.14111328125, -449.2214050292969, 299.06231689453125)","(606.29, 362.95)","(679.3, 421.8)","(588.232178,-448.740601,299.486237)"
"(607.0, 364.0)","(679.0, 422.0)","(588.3265991210938, -448.5193176269531, 299.5973205566406)","(607.45, 362.98)","(678.05, 421.69)","(588.251648,-448.457703,299.508667)"
"(610.0, 363.0)","(675.0, 423.0)","(588.251953125, -447.67852783203125, 299.45428466796875)","(608.5, 362.9)","(676.79, 421.86)","(588.248962,-448.173065,299.497803)"
"(610.0, 364.0)","(675.0, 424.0)","(588.26123046875, -447.5176086425781, 299.47552490234375)","(610.76, 364.23)","(675.71, 421.8)","(588.515381,-447.672363,299.733337)"
"(612.0, 363.0)","(673.0, 424.0)","(588.3154296875, -447.1187438964844, 299.4433288574219)","(612.37, 364.57)","(675.2, 421.79)","(588.745483,-447.394165,299.878235)"
"(608.0, 363.0)","(673.0, 422.0)","(587.5274658203125, -447.74859619140625, 299.13677978515625)","(613.07, 365.25)","(673.9, 422.48)","(588.672424,-447.042542,299.855652)"
"(613.0, 363.0)","(673.0, 423.0)","(588.50439453125, -447.0812072753906, 299.5927734375)","(613.68, 363.53)","(672.9, 422.56)","(588.619568,-446.981354,299.711426)"
"(617.0, 366.0)","(672.0, 422.0)","(589.1207885742188, -446.326171875, 300.17083740234375)","(614.2, 363.43)","(671.13, 422.33)","(588.425903,-446.730011,299.622375)"
"(615.0, 366.0)","(668.0, 422.0)","(588.0692749023438, -446.07122802734375, 299.6394348144531)","(614.96, 363.36)","(670.23, 422.2)","(588.423279,-446.546600,299.626312)"
"(617.0, 364.0)","(665.0, 422.0)","(587.9524536132812, -445.6308288574219, 299.4547119140625)","(617.32, 364.85)","(669.02, 422.2)","(588.685242,-446.000549,299.867584)"
"(616.0, 366.0)","(667.0, 422.0)","(588.0971069335938, -445.83135986328125, 299.6575622558594)","(619.42, 365.18)","(667.86, 422.56)","(588.902344,-445.556335,299.988342)"
"(621.0, 367.0)","(667.0, 422.0)","(589.0680541992188, -445.163330078125, 300.2292785644531)","(620.28, 365.34)","(666.31, 423.05)","(588.813843,-445.213226,299.933624)"
"(621.0, 364.0)","(663.0, 423.0)","(588.3982543945312, -444.83563232421875, 299.64215087890625)","(621.24, 365.91)","(665.12, 423.16)","(588.803772,-444.899872,299.965576)"
"(620.0, 366.0)","(662.0, 423.0)","(588.0446166992188, -444.6690673828125, 299.5971374511719)","(622.36, 365.72)","(664.42, 423.17)","(588.903259,-444.697052,300.006409)"
"(621.0, 366.0)","(661.0, 421.0)","(588.0620727539062, -444.58966064453125, 299.71282958984375)","(623.26, 365.63)","(663.32, 423.09)","(588.893250,-444.470245,300.003296)"
"(624.0, 366.0)","(661.0, 423.0)","(588.6499633789062, -444.0765075683594, 299.9150695800781)","(623.85, 365.68)","(661.56, 423.05)","(588.713684,-444.184509,299.921967)"
"(627.0, 368.0)","(659.0, 422.0)","(588.895263671875, -443.3981018066406, 300.23602294921875)","(625.77, 365.89)","(660.11, 423.11)","(588.843079,-443.759521,300.005524)"
"(626.0, 367.0)","(659.0, 423.0)","(588.7044677734375, -443.5158996582031, 300.0180358886719)","(627.6, 366.35)","(659.1, 423.34)","(589.029297,-443.365173,300.124969)"
"(628.0, 368.0)","(657.0, 423.0)","(588.7577514648438, -442.955322265625, 300.1202697753906)","(628.52, 366.47)","(658.12, 423.55)","(589.043884,-443.110413,300.133362)"
"(628.0, 367.0)","(657.0, 422.0)","(588.7511596679688, -443.1162109375, 300.1011962890625)","(629.35, 366.77)","(656.83, 423.56)","(588.988708,-442.829895,300.129059)"
"(627.0, 358.0)","(654.0, 423.0)","(588.0411376953125, -443.513916015625, 299.08502197265625)","(630.34, 367.06)","(655.77, 423.53)","(589.002197,-442.562744,300.160980)"
"(630.0, 367.0)","(654.0, 416.0)","(588.60986328125, -442.99639892578125, 300.3482666015625)","(631.72, 367.06)","(655.18, 423.49)","(589.168640,-442.331482,300.251587)"
"(635.0, 364.0)","(655.0, 423.0)","(589.7608642578125, -442.2095947265625, 300.3790588378906)","(632.86, 367.07)","(653.53, 423.52)","(589.111206,-441.992096,300.226898)"
"(634.0, 370.0)","(650.0, 423.0)","(588.7413330078125, -441.23199462890625, 300.27130126953125)","(634.46, 367.18)","(651.64, 423.7)","(589.102295,-441.549103,300.227203)"
"(634.0, 367.0)","(652.0, 424.0)","(589.0752563476562, -441.6375732421875, 300.1842346191406)","(635.7, 367.43)","(650.93, 423.76)","(589.221619,-441.291382,300.305389)"
"(634.0, 366.0)","(649.0, 423.0)","(588.5663452148438, -441.4313049316406, 299.9155578613281)","(636.54, 367.53)","(649.9, 423.91)","(589.210327,-441.046295,300.302216)"
"(637.0, 367.0)","(646.0, 424.0)","(588.6424560546875, -440.5498046875, 299.98138427734375)","(637.69, 367.43)","(648.29, 423.96)","(589.159973,-440.717834,300.272644)"
"(638.0, 370.0)","(648.0, 424.0)","(589.1747436523438, -440.4362487792969, 300.4515686035156)","(638.82, 367.47)","(647.54, 423.93)","(589.250122,-440.492249,300.326385)"
"(638.0, 364.0)","(647.0, 426.0)","(589.00439453125, -440.6346130371094, 299.860595703125)","(640.21, 367.83)","(646.0, 423.99)","(589.257568,-440.106354,300.356873)"
"(643.0, 367.0)","(646.0, 426.0)","(589.7968139648438, -439.6824951171875, 300.4766540527344)","(641.52, 367.92)","(644.81, 423.97)","(589.307556,-439.800903,300.394196)"
"(643.0, 371.0)","(642.0, 423.0)","(589.1167602539062, -439.1139831542969, 300.5619201660156)","(643.25, 368.07)","(643.33, 424.19)","(589.389343,-439.386292,300.440643)"
"(638.0, 367.0)","(642.0, 426.0)","(588.1680908203125, -439.7806701660156, 299.64593505859375)","(643.69, 368.25)","(642.24, 424.37)","(589.290161,-439.171967,300.395813)"
"(638.0, 364.0)","(639.0, 426.0)","(587.659912109375, -439.65478515625, 299.19219970703125)","(644.64, 368.45)","(640.42, 424.32)","(589.164124,-438.825287,300.352936)"
"(643.0, 367.0)","(638.0, 427.0)","(588.4501953125, -438.62127685546875, 299.7548522949219)","(646.68, 368.68)","(638.78, 424.37)","(589.276062,-438.361908,300.429749)"
"(645.0, 366.0)","(637.0, 426.0)","(588.6580200195312, -438.4245910644531, 299.8514099121094)","(648.78, 368.94)","(637.54, 424.49)","(589.466553,-437.932343,300.544220)"
"(647.0, 370.0)","(635.0, 424.0)","(588.6976928710938, -437.7854919433594, 300.2506408691406)","(651.01, 368.68)","(635.42, 424.7)","(589.531860,-437.414032,300.557465)"
"(649.0, 368.0)","(633.0, 424.0)","(588.7379150390625, -437.4654235839844, 300.1451110839844)","(652.16, 369.15)","(633.41, 424.89)","(589.410217,-436.979431,300.523041)"
"(648.0, 367.0)","(629.0, 426.0)","(587.8765258789062, -437.0112609863281, 299.54168701171875)","(652.71, 369.36)","(632.34, 424.85)","(589.332947,-436.770050,300.502899)"
"(652.0, 368.0)","(631.0, 424.0)","(588.9684448242188, -436.8674011230469, 300.27203369140625)","(654.09, 369.61)","(631.65, 424.79)","(589.477539,-436.507996,300.600220)"
"(652.0, 370.0)","(632.0, 430.0)","(589.1541137695312, -436.3428955078125, 300.1849060058594)","(655.49, 369.78)","(630.96, 424.81)","(589.625793,-436.243500,300.689941)"
"(654.0, 366.0)","(626.0, 427.0)","(588.5059204101562, -435.93603515625, 299.7603759765625)","(656.07, 369.8)","(628.81, 425.23)","(589.371155,-435.876129,300.544891)"
"(654.0, 368.0)","(625.0, 427.0)","(588.3363037109375, -435.6533203125, 299.80926513671875)","(657.58, 369.33)","(627.41, 425.45)","(589.419128,-435.546539,300.532013)"
"(658.0, 370.0)","(625.0, 421.0)","(589.078857421875, -435.5100402832031, 300.6410217285156)","(660.21, 370.28)","(626.2, 424.53)","(589.708313,-435.087585,300.797821)"
"(655.0, 367.0)","(629.0, 424.0)","(589.197509765625, -436.34930419921875, 300.3313903808594)","(658.73, 370.0)","(625.94, 423.5)","(589.382080,-435.336060,300.664612)"
"(650.0, 368.0)","(624.0, 423.0)","(587.4019775390625, -436.3272705078125, 299.5362854003906)","(655.26, 369.37)","(626.27, 422.85)","(588.780701,-435.888123,300.343109)"
"(652.0, 368.0)","(626.0, 423.0)","(588.1185913085938, -436.3364562988281, 299.9010925292969)","(657.76, 369.94)","(625.85, 422.37)","(589.180969,-435.535828,300.615509)"
"(649.0, 366.0)","(625.0, 422.0)","(587.3792114257812, -436.8092346191406, 299.4391784667969)","(657.67, 369.84)","(626.44, 422.11)","(589.263733,-435.647766,300.663239)"
"(651.0, 368.0)","(625.0, 421.0)","(587.7554931640625, -436.494384765625, 299.8201599121094)","(656.85, 369.73)","(627.04, 421.9)","(589.210205,-435.843597,300.636841)"
"(650.0, 370.0)","(626.0, 422.0)","(587.7384033203125, -436.49285888671875, 299.8891296386719)","(656.87, 369.71)","(627.47, 422.0)","(589.287292,-435.887299,300.668762)"
"(650.0, 367.0)","(628.0, 422.0)","(588.075927734375, -436.9781188964844, 299.8567810058594)","(656.05, 369.48)","(627.92, 422.07)","(589.208740,-436.051666,300.607361)"
"(647.0, 366.0)","(625.0, 422.0)","(587.0009155273438, -437.0448303222656, 299.24273681640625)","(654.98, 369.3)","(628.91, 421.96)","(589.174011,-436.322205,300.579437)"
"(648.0, 367.0)","(626.0, 422.0)","(587.3593139648438, -436.9690246582031, 299.49200439453125)","(654.51, 369.2)","(629.56, 421.73)","(589.194702,-436.483704,300.593140)"
"(646.0, 367.0)","(630.0, 424.0)","(587.6613159179688, -437.5316162109375, 299.5303039550781)","(653.87, 369.11)","(629.69, 421.67)","(589.095276,-436.587036,300.538116)"
"(646.0, 366.0)","(628.0, 423.0)","(587.3204956054688, -437.4483947753906, 299.34576416015625)","(653.4, 369.07)","(630.21, 421.67)","(589.094482,-436.709198,300.533112)"
"(643.0, 364.0)","(628.0, 423.0)","(586.7510375976562, -437.96282958984375, 298.91632080078125)","(653.01, 369.02)","(630.91, 421.48)","(589.138672,-436.860199,300.560089)"
"(644.0, 367.0)","(631.0, 421.0)","(587.4423217773438, -438.1328125, 299.5685729980469)","(652.67, 369.06)","(631.58, 421.41)","(589.187622,-436.984711,300.589386)"
"(643.0, 364.0)","(631.0, 419.0)","(587.2445678710938, -438.6542053222656, 299.3681945800781)","(654.94, 371.21)","(632.41, 421.19)","(589.759399,-436.665070,301.038452)"
"(642.0, 363.0)","(632.0, 421.0)","(587.227783203125, -438.8127746582031, 299.1853332519531)","(651.52, 369.04)","(632.89, 421.08)","(589.190552,-437.308777,300.601959)"
"(642.0, 366.0)","(635.0, 422.0)","(587.7382202148438, -438.8570251464844, 299.5887145996094)","(651.16, 369.01)","(633.85, 421.34)","(589.285461,-437.449921,300.632202)"
"(642.0, 368.0)","(631.0, 419.0)","(587.057861328125, -438.4499206542969, 299.5393371582031)","(650.61, 368.97)","(634.88, 421.16)","(589.354858,-437.658508,300.671234)"
"(643.0, 366.0)","(632.0, 421.0)","(587.4202270507812, -438.4532775878906, 299.4864196777344)","(650.91, 369.21)","(635.88, 420.98)","(589.580994,-437.741028,300.810394)"
"(641.0, 364.0)","(634.0, 424.0)","(587.3839721679688, -438.8514099121094, 299.1709289550781)","(650.06, 369.16)","(637.14, 420.59)","(589.631470,-438.030823,300.848969)"
"(638.0, 364.0)","(639.0, 422.0)","(587.6466674804688, -439.9784851074219, 299.3922424316406)","(651.25, 369.55)","(638.52, 419.96)","(590.090393,-438.079559,301.141174)"
"(636.0, 359.0)","(639.0, 419.0)","(587.2482299804688, -440.8608703613281, 299.0032653808594)","(651.28, 369.62)","(639.94, 419.55)","(590.335632,-438.277466,301.289398)"
"(635.0, 359.0)","(639.0, 422.0)","(587.0675659179688, -440.7359924316406, 298.7552490234375)","(651.78, 369.85)","(642.23, 419.52)","(590.819275,-438.483093,301.549255)"
"(633.0, 359.0)","(643.0, 418.0)","(587.3399658203125, -441.7841491699219, 299.0869445800781)","(652.24, 369.91)","(644.48, 419.54)","(591.288818,-438.698151,301.787933)"
