Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(318.0, 443.0)","(955.0, 434.0)","(571.7366943359375, -508.2033386230469, 294.9513854980469)","(390.0, 433.69)","(951.93, 435.26)","(587.001953,-500.409058,302.179626)"
"(318.0, 443.0)","(954.0, 434.0)","(571.5960083007812, -508.0812072753906, 294.8804016113281)","(389.9, 433.7)","(950.99, 435.23)","(586.840271,-500.305603,302.100067)"
"(320.0, 444.0)","(952.0, 434.0)","(571.7815551757812, -507.5332946777344, 295.04913330078125)","(389.91, 433.58)","(950.42, 435.09)","(586.752380,-500.253540,302.054657)"
"(320.0, 443.0)","(952.0, 434.0)","(571.755859375, -507.6130065917969, 294.9676513671875)","(389.34, 433.75)","(949.12, 435.61)","(586.448486,-500.106750,301.885132)"
"(327.0, 445.0)","(950.0, 434.0)","(573.067626953125, -506.4253845214844, 295.7891540527344)","(389.89, 433.79)","(947.92, 436.0)","(586.400879,-499.866119,301.846069)"
"(327.0, 449.0)","(949.0, 434.0)","(573.0269775390625, -505.9852600097656, 296.0421142578125)","(389.66, 433.72)","(946.86, 435.84)","(586.188477,-499.778137,301.741577)"
"(330.0, 445.0)","(948.0, 434.0)","(573.444580078125, -505.8447570800781, 295.9890441894531)","(389.35, 433.69)","(944.19, 436.52)","(585.737793,-499.437592,301.477173)"
"(332.0, 448.0)","(946.0, 434.0)","(573.6752319335938, -505.13775634765625, 296.31689453125)","(389.57, 433.8)","(943.7, 436.1)","(585.707886,-499.373688,301.491638)"
"(326.0, 444.0)","(945.0, 434.0)","(572.1143798828125, -506.0058898925781, 295.2366027832031)","(389.59, 433.79)","(942.4, 435.87)","(585.515137,-499.228394,301.405579)"
"(326.0, 444.0)","(943.0, 434.0)","(571.8314819335938, -505.7615966796875, 295.0938720703125)","(389.51, 433.84)","(941.42, 435.71)","(585.350464,-499.123962,301.333923)"
"(326.0, 444.0)","(942.0, 434.0)","(571.6900024414062, -505.63946533203125, 295.0225524902344)","(340.72, 450.09)","(940.61, 435.64)","(574.904907,-503.219391,297.025360)"
"(326.0, 445.0)","(941.0, 434.0)","(571.5736083984375, -505.4376220703125, 295.03216552734375)","(341.31, 450.2)","(939.49, 435.64)","(574.876221,-503.007294,297.020203)"
"(332.0, 445.0)","(941.0, 434.0)","(572.8897094726562, -504.7646484375, 295.71551513671875)","(341.73, 450.2)","(938.71, 435.46)","(574.852661,-502.877411,297.018555)"
"(332.0, 445.0)","(940.0, 434.0)","(572.7476806640625, -504.6424255371094, 295.6438293457031)","(341.82, 450.12)","(937.72, 435.89)","(574.737366,-502.721985,296.933624)"
"(332.0, 445.0)","(939.0, 434.0)","(572.6055297851562, -504.5201721191406, 295.5721435546875)","(342.2, 450.23)","(937.09, 435.51)","(574.724915,-502.620361,296.955048)"
"(330.0, 444.0)","(939.0, 434.0)","(572.142578125, -504.82427978515625, 295.2637939453125)","(343.32, 450.39)","(935.87, 435.77)","(574.803955,-502.314148,296.996216)"
"(332.0, 445.0)","(938.0, 434.0)","(572.4635620117188, -504.39794921875, 295.50048828125)","(343.46, 450.34)","(934.75, 435.66)","(574.670349,-502.173035,296.931244)"
"(332.0, 445.0)","(937.0, 434.0)","(572.321533203125, -504.2757568359375, 295.4288635253906)","(344.26, 450.41)","(933.2, 435.79)","(574.626953,-501.878662,296.909973)"
"(337.0, 448.0)","(936.0, 434.0)","(573.346435546875, -503.35382080078125, 296.1666259765625)","(345.0, 450.47)","(932.65, 436.0)","(574.715149,-501.708618,296.950317)"
"(340.0, 448.0)","(936.0, 434.0)","(574.0026245117188, -503.01727294921875, 296.5072937011719)","(345.43, 450.48)","(931.76, 436.06)","(574.682495,-501.546204,296.932800)"
"(344.0, 448.0)","(935.0, 434.0)","(574.73388671875, -502.4459533691406, 296.8890380859375)","(347.01, 450.69)","(930.41, 436.61)","(574.849121,-501.147827,297.008331)"
"(346.0, 448.0)","(934.0, 434.0)","(575.0274658203125, -502.09906005859375, 297.04351806640625)","(347.28, 450.63)","(930.03, 436.21)","(574.843750,-501.104095,297.022461)"
"(345.0, 448.0)","(933.0, 434.0)","(574.66552734375, -502.0888977050781, 296.857666015625)","(347.84, 450.58)","(929.68, 436.07)","(574.911377,-501.012238,297.061981)"
"(347.0, 449.0)","(932.0, 434.0)","(574.9822998046875, -501.66265869140625, 297.09185791015625)","(348.36, 450.55)","(929.07, 435.83)","(574.931274,-500.898529,297.083649)"
"(351.0, 448.0)","(931.0, 434.0)","(575.6875610351562, -501.1702880859375, 297.39239501953125)","(348.79, 450.66)","(928.26, 435.48)","(574.903687,-500.767120,297.096069)"
"(343.0, 449.0)","(930.0, 434.0)","(573.82275390625, -501.866943359375, 296.493896484375)","(349.28, 450.71)","(926.23, 435.73)","(574.724243,-500.441681,296.997711)"
"(348.0, 452.0)","(930.0, 434.0)","(574.9833984375, -501.06793212890625, 297.29931640625)","(349.37, 450.59)","(925.03, 435.97)","(574.573120,-500.277069,296.901398)"
"(352.0, 449.0)","(929.0, 434.0)","(575.6406860351562, -500.7337646484375, 297.4398498535156)","(350.36, 450.7)","(924.37, 435.97)","(574.695740,-500.076263,296.973785)"
"(351.0, 448.0)","(928.0, 434.0)","(575.2553100585938, -500.8028564453125, 297.1741027832031)","(350.85, 450.74)","(923.48, 435.76)","(574.670532,-499.923950,296.975861)"
"(350.0, 449.0)","(927.0, 434.0)","(574.9168701171875, -500.7135009765625, 297.0680847167969)","(351.63, 450.69)","(922.51, 435.69)","(574.697510,-499.726410,296.991974)"
"(350.0, 445.0)","(925.0, 434.0)","(574.5357055664062, -500.7861328125, 296.6036376953125)","(353.34, 450.83)","(921.22, 436.14)","(574.894775,-499.333038,297.083557)"
"(353.0, 448.0)","(924.0, 435.0)","(575.1340942382812, -500.01702880859375, 297.0688781738281)","(354.46, 450.95)","(919.84, 436.07)","(574.939697,-499.033508,297.121277)"
"(350.0, 448.0)","(923.0, 434.0)","(574.31787109375, -500.30316162109375, 296.6976623535156)","(357.21, 451.23)","(918.45, 436.08)","(575.341125,-498.530975,297.350800)"
"(353.0, 448.0)","(922.0, 434.0)","(574.8256225585938, -499.8433837890625, 296.96337890625)","(358.33, 451.4)","(917.73, 436.14)","(575.484436,-498.299011,297.435028)"
"(359.0, 448.0)","(921.0, 434.0)","(575.9839477539062, -499.0460510253906, 297.5668640136719)","(359.11, 451.53)","(916.84, 436.13)","(575.527100,-498.092621,297.468201)"
"(353.0, 448.0)","(919.0, 434.0)","(574.3931274414062, -499.4761657714844, 296.7449951171875)","(359.9, 451.64)","(915.57, 436.06)","(575.514954,-497.844421,297.475372)"
"(357.0, 451.0)","(918.0, 434.0)","(575.1840209960938, -498.666015625, 297.3601379394531)","(360.91, 451.72)","(913.96, 435.85)","(575.497437,-497.542114,297.485565)"
"(360.0, 448.0)","(916.0, 434.0)","(575.4766845703125, -498.3210754394531, 297.31378173828125)","(362.35, 451.9)","(913.1, 436.31)","(575.696716,-497.227509,297.579437)"
"(359.0, 447.0)","(916.0, 434.0)","(575.237548828125, -498.5129699707031, 297.12213134765625)","(363.09, 452.01)","(912.1, 436.31)","(575.713684,-497.012939,297.597595)"
"(354.0, 448.0)","(902.0, 419.0)","(571.8689575195312, -498.35821533203125, 296.22369384765625)","(388.22, 433.5)","(910.4, 436.62)","(580.501099,-495.415649,298.818787)"
"(369.0, 451.0)","(913.0, 434.0)","(577.05419921875, -496.7029113769531, 298.3412780761719)","(388.42, 433.48)","(909.39, 436.04)","(580.384277,-495.312439,298.788544)"
"(367.0, 453.0)","(912.0, 434.0)","(576.5202026367188, -496.6474914550781, 298.20068359375)","(387.73, 433.47)","(908.42, 436.28)","(580.096558,-495.254852,298.628571)"
"(367.0, 451.0)","(912.0, 434.0)","(576.476318359375, -496.8055419921875, 298.04327392578125)","(384.51, 434.39)","(907.27, 436.69)","(579.258789,-495.374908,298.238220)"
"(382.0, 453.0)","(897.0, 434.0)","(577.5504150390625, -493.1177673339844, 298.76568603515625)","(390.57, 433.08)","(895.06, 435.34)","(578.716492,-493.394073,297.964233)"
"(387.0, 457.0)","(897.0, 434.0)","(578.7039184570312, -492.239013671875, 299.63250732421875)","(390.4, 433.03)","(894.61, 435.68)","(578.619019,-493.337585,297.894073)"
"(384.0, 461.0)","(896.0, 434.0)","(577.99560546875, -492.1403503417969, 299.5339050292969)","(390.51, 433.15)","(890.42, 436.85)","(578.049805,-492.717316,297.557098)"
"(389.0, 458.0)","(896.0, 434.0)","(579.0044555664062, -491.81219482421875, 299.8573913574219)","(390.18, 433.15)","(887.38, 436.61)","(577.527466,-492.399719,297.305176)"
"(391.0, 458.0)","(889.0, 438.0)","(578.4674072265625, -490.43780517578125, 299.3858947753906)","(390.47, 433.09)","(884.05, 436.39)","(577.094360,-491.979797,297.095215)"
"(395.0, 460.0)","(887.0, 437.0)","(579.0438232421875, -489.6559143066406, 299.8736572265625)","(390.84, 433.11)","(883.12, 436.48)","(577.038635,-491.815826,297.065216)"
"(400.0, 460.0)","(885.0, 436.0)","(579.7919921875, -488.9180603027344, 300.3174743652344)","(390.85, 433.22)","(881.47, 436.23)","(576.795776,-491.622009,296.963074)"
"(399.0, 461.0)","(885.0, 436.0)","(579.5985717773438, -488.9526062011719, 300.2836608886719)","(390.62, 433.22)","(880.9, 436.23)","(576.662903,-491.578400,296.895447)"
"(406.0, 458.0)","(883.0, 435.0)","(580.7128295898438, -488.22369384765625, 300.71795654296875)","(390.28, 433.36)","(879.39, 436.23)","(576.371216,-491.420990,296.756989)"
"(404.0, 461.0)","(881.0, 435.0)","(580.0455322265625, -487.9688720703125, 300.5750732421875)","(390.46, 433.33)","(877.38, 436.41)","(576.116699,-491.143921,296.618408)"
"(407.0, 461.0)","(879.0, 434.0)","(580.3650512695312, -487.4566955566406, 300.796630859375)","(390.59, 433.34)","(875.17, 436.29)","(575.817566,-490.866638,296.474976)"
"(404.0, 460.0)","(877.0, 434.0)","(579.4107666015625, -487.6282043457031, 300.23846435546875)","(407.8, 462.4)","(873.09, 436.12)","(579.710815,-486.376007,300.451019)"
"(406.0, 461.0)","(876.0, 434.0)","(579.7035522460938, -487.200927734375, 300.4588928222656)","(409.79, 462.64)","(872.4, 436.3)","(580.035278,-486.034332,300.627289)"
"(410.0, 461.0)","(873.0, 434.0)","(580.1001586914062, -486.38006591796875, 300.6705627441406)","(411.34, 463.06)","(870.66, 436.52)","(580.112427,-485.596252,300.686920)"
"(410.0, 461.0)","(872.0, 434.0)","(579.949951171875, -486.2571716308594, 300.5945129394531)","(412.72, 463.84)","(868.8, 436.55)","(580.138184,-485.148285,300.753845)"
"(413.0, 464.0)","(870.0, 434.0)","(580.3374633789062, -485.4376220703125, 300.9985046386719)","(413.54, 463.89)","(867.56, 436.54)","(580.125000,-484.899841,300.753113)"
"(417.0, 461.0)","(870.0, 434.0)","(581.1275634765625, -485.2196350097656, 301.2098388671875)","(415.42, 463.98)","(866.7, 436.41)","(580.390747,-484.583862,300.905365)"
"(414.0, 461.0)","(868.0, 434.0)","(580.1930541992188, -485.31304931640625, 300.7284240722656)","(416.55, 464.02)","(864.8, 436.16)","(580.338440,-484.237427,300.897400)"
"(415.0, 462.0)","(867.0, 434.0)","(580.2713623046875, -484.9989013671875, 300.8373107910156)","(417.88, 464.14)","(863.6, 436.11)","(580.438232,-483.933624,300.961975)"
"(419.0, 462.0)","(865.0, 434.0)","(580.8123168945312, -484.30035400390625, 301.12200927734375)","(418.6, 464.29)","(862.12, 436.08)","(580.368042,-483.660583,300.939789)"
"(417.0, 464.0)","(864.0, 434.0)","(580.2757568359375, -484.24749755859375, 300.97772216796875)","(419.36, 464.64)","(860.51, 436.13)","(580.291199,-483.345490,300.923370)"
"(419.0, 466.0)","(864.0, 434.0)","(580.7317504882812, -483.86529541015625, 301.3467102050781)","(420.7, 464.85)","(859.73, 436.11)","(580.457764,-483.082977,301.026154)"
"(422.0, 465.0)","(862.0, 434.0)","(581.0421752929688, -483.3577880859375, 301.445556640625)","(422.22, 465.06)","(857.68, 435.79)","(580.464478,-482.665771,301.064026)"
"(420.0, 464.0)","(861.0, 434.0)","(580.4531860351562, -483.53912353515625, 301.07550048828125)","(423.47, 465.32)","(856.82, 435.76)","(580.600098,-482.400360,301.154755)"
"(425.0, 465.0)","(860.0, 434.0)","(581.3689575195312, -482.7722473144531, 301.61895751953125)","(425.68, 465.57)","(855.77, 435.56)","(580.904602,-482.016083,301.341736)"
"(427.0, 465.0)","(858.0, 434.0)","(581.4849243164062, -482.2997741699219, 301.68292236328125)","(427.04, 465.86)","(855.1, 435.86)","(581.097290,-481.734985,301.446381)"
"(428.0, 466.0)","(858.0, 434.0)","(581.7115478515625, -482.10870361328125, 301.86663818359375)","(427.8, 466.1)","(853.92, 435.88)","(581.081238,-481.483521,301.454987)"
"(429.0, 465.0)","(856.0, 434.0)","(581.5999145507812, -481.8271789550781, 301.7463684082031)","(429.17, 467.71)","(852.51, 435.82)","(581.179077,-481.033966,301.617493)"
"(428.0, 466.0)","(856.0, 434.0)","(581.4073486328125, -481.8625793457031, 301.71240234375)","(430.23, 467.96)","(851.7, 435.69)","(581.279114,-480.804291,301.694183)"
"(430.0, 466.0)","(854.0, 434.0)","(581.5216674804688, -481.3899841308594, 301.77545166015625)","(431.52, 468.02)","(850.37, 435.58)","(581.344971,-480.497894,301.740509)"
"(430.0, 465.0)","(853.0, 434.0)","(581.3526000976562, -481.3447570800781, 301.62359619140625)","(432.52, 467.84)","(849.12, 435.36)","(581.356445,-480.260864,301.748444)"
"(434.0, 468.0)","(852.0, 434.0)","(582.086181640625, -480.5353088378906, 302.2040710449219)","(433.26, 467.75)","(847.91, 435.35)","(581.324463,-480.035828,301.728638)"
"(433.0, 472.0)","(850.0, 434.0)","(581.6376342773438, -480.0919189453125, 302.23773193359375)","(435.07, 468.4)","(846.55, 435.67)","(581.509460,-479.589172,301.853027)"
"(435.0, 466.0)","(850.0, 434.0)","(581.9566650390625, -480.3312683105469, 302.0087585449219)","(436.11, 469.15)","(845.9, 435.59)","(581.637573,-479.338989,301.974182)"
"(436.0, 470.0)","(848.0, 434.0)","(581.9246826171875, -479.66107177734375, 302.2590637207031)","(437.58, 469.84)","(843.69, 435.62)","(581.616638,-478.844574,302.010986)"
"(439.0, 470.0)","(846.0, 434.0)","(582.2433471679688, -479.0749206542969, 302.4281005859375)","(438.9, 469.94)","(841.77, 435.29)","(581.593140,-478.475037,302.026215)"
"(439.0, 468.0)","(845.0, 434.0)","(582.05810546875, -479.1070556640625, 302.2023010253906)","(439.71, 470.0)","(841.0, 435.29)","(581.644287,-478.283752,302.058075)"
"(441.0, 470.0)","(844.0, 434.0)","(582.3527221679688, -478.6020812988281, 302.488525390625)","(441.65, 470.26)","(840.17, 435.19)","(581.922180,-477.948792,302.226135)"
"(443.0, 472.0)","(842.0, 434.0)","(582.4926147460938, -477.97412109375, 302.6959533691406)","(443.29, 470.67)","(839.17, 435.28)","(582.116638,-477.601257,302.351013)"
"(444.0, 472.0)","(841.0, 434.0)","(582.5465087890625, -477.7376403808594, 302.7257080078125)","(444.3, 471.17)","(837.86, 435.32)","(582.132935,-477.283722,302.392395)"
"(441.0, 466.0)","(840.0, 434.0)","(581.676025390625, -478.4201965332031, 301.8817138671875)","(445.0, 471.28)","(836.13, 435.48)","(582.015808,-476.970886,302.333435)"
"(443.0, 470.0)","(839.0, 434.0)","(582.0003662109375, -477.75970458984375, 302.3146057128906)","(446.36, 471.54)","(835.48, 435.56)","(582.202454,-476.710510,302.444275)"
"(444.0, 472.0)","(837.0, 434.0)","(581.93115234375, -477.2449951171875, 302.4132995605469)","(447.52, 471.66)","(834.11, 435.33)","(582.229675,-476.417908,302.480835)"
"(446.0, 470.0)","(837.0, 434.0)","(582.3148803710938, -477.17315673828125, 302.48150634765625)","(448.55, 471.71)","(832.76, 435.12)","(582.232117,-476.146423,302.498871)"
"(447.0, 472.0)","(836.0, 434.0)","(582.3986206054688, -476.78173828125, 302.6578063964844)","(449.46, 471.79)","(831.87, 435.1)","(582.283630,-475.928802,302.533508)"
"(452.0, 473.0)","(834.0, 434.0)","(583.1395263671875, -475.8908996582031, 303.1115417480469)","(450.91, 472.0)","(831.19, 435.24)","(582.483398,-475.653900,302.644745)"
"(449.0, 470.0)","(834.0, 434.0)","(582.4738159179688, -476.46337890625, 302.56951904296875)","(451.73, 472.09)","(829.9, 435.21)","(582.454163,-475.397125,302.639313)"
"(451.0, 470.0)","(832.0, 434.0)","(582.5787963867188, -475.9900817871094, 302.6276550292969)","(452.51, 472.34)","(828.09, 435.27)","(582.339783,-475.061890,302.596283)"
"(451.0, 473.0)","(831.0, 433.0)","(582.454345703125, -475.7088623046875, 302.81402587890625)","(453.67, 472.6)","(827.17, 435.43)","(582.442627,-474.784882,302.659790)"
"(455.0, 473.0)","(830.0, 434.0)","(583.1400756835938, -475.0577087402344, 303.1189270019531)","(455.38, 472.88)","(825.65, 435.06)","(582.558105,-474.409241,302.760315)"
"(454.0, 472.0)","(828.0, 434.0)","(582.6094360351562, -475.00213623046875, 302.7815856933594)","(457.11, 473.2)","(824.51, 434.95)","(582.740479,-474.055817,302.883728)"
"(456.0, 473.0)","(827.0, 434.0)","(582.8814086914062, -474.5746154785156, 302.9898681640625)","(460.03, 475.03)","(823.6, 435.01)","(583.226624,-473.466461,303.253784)"
"(458.0, 474.0)","(825.0, 434.0)","(582.9974975585938, -474.02398681640625, 303.11895751953125)","(460.54, 475.26)","(822.15, 435.07)","(583.110107,-473.207611,303.207581)"
"(458.0, 474.0)","(824.0, 434.0)","(582.8422241210938, -473.9007263183594, 303.0400695800781)","(461.26, 475.4)","(819.71, 435.17)","(582.881531,-472.806885,303.096924)"
"(460.0, 474.0)","(822.0, 434.0)","(582.9427490234375, -473.4272155761719, 303.0957946777344)","(462.98, 475.66)","(819.12, 435.16)","(583.145996,-472.519562,303.252686)"
"(463.0, 474.0)","(820.0, 433.0)","(583.2335815429688, -472.91448974609375, 303.3035888671875)","(465.0, 475.54)","(816.54, 434.85)","(583.151733,-472.004425,303.268860)"
"(464.0, 475.0)","(819.0, 433.0)","(583.2969360351562, -472.6005554199219, 303.4034118652344)","(467.26, 476.3)","(815.52, 434.89)","(583.466125,-471.560394,303.481110)"
"(464.0, 475.0)","(817.0, 433.0)","(582.9852905273438, -472.3541259765625, 303.2450866699219)","(468.16, 476.97)","(814.07, 435.0)","(583.434204,-471.219604,303.504639)"
"(466.0, 475.0)","(816.0, 433.0)","(583.2391357421875, -472.0036926269531, 303.378662109375)","(468.82, 477.45)","(812.19, 435.14)","(583.283447,-470.865479,303.453217)"
"(468.0, 477.0)","(816.0, 433.0)","(583.6759033203125, -471.6224670410156, 303.735595703125)","(469.95, 477.67)","(811.5, 435.17)","(583.409546,-470.632812,303.532532)"
"(470.0, 475.0)","(814.0, 433.0)","(583.7455444335938, -471.3027648925781, 303.6452331542969)","(470.77, 477.78)","(810.15, 434.95)","(583.363953,-470.381134,303.530060)"
"(472.0, 477.0)","(812.0, 433.0)","(583.8681030273438, -470.6750183105469, 303.84234619140625)","(471.94, 478.0)","(808.49, 434.79)","(583.343262,-470.038513,303.544952)"
"(475.0, 475.0)","(829.0, 434.0)","(587.1385498046875, -472.5113220214844, 305.3274841308594)","(475.11, 478.71)","(808.89, 433.67)","(584.046448,-469.756775,304.015442)"
"(472.0, 478.0)","(809.0, 434.0)","(583.4247436523438, -470.15362548828125, 303.628662109375)","(475.35, 478.63)","(809.4, 433.0)","(584.165405,-469.848511,304.107056)"
"(476.0, 475.0)","(808.0, 432.0)","(584.0177001953125, -469.9559020996094, 303.8505859375)","(476.1, 477.93)","(809.28, 431.91)","(584.275940,-469.883759,304.177582)"
"(470.0, 472.0)","(818.0, 432.0)","(584.3165283203125, -472.1015319824219, 303.7924499511719)","(476.73, 474.27)","(810.16, 431.61)","(584.491089,-470.224457,304.065979)"
"(472.0, 472.0)","(809.0, 431.0)","(583.30517578125, -470.8399963378906, 303.3367004394531)","(477.59, 473.53)","(810.18, 430.92)","(584.651062,-470.237701,304.137665)"
"(474.0, 472.0)","(811.0, 430.0)","(584.0133666992188, -470.9335632324219, 303.7541809082031)","(478.04, 472.71)","(809.22, 430.51)","(584.575989,-470.162048,304.068909)"
"(474.0, 471.0)","(809.0, 430.0)","(583.6869506835938, -470.7643737792969, 303.5230712890625)","(477.38, 471.38)","(807.57, 429.86)","(584.156311,-470.184937,303.801819)"
"(472.0, 470.0)","(807.0, 430.0)","(582.95263671875, -470.822998046875, 303.08001708984375)","(477.07, 470.2)","(806.78, 430.33)","(583.960083,-470.178864,303.599396)"
"(474.0, 470.0)","(806.0, 429.0)","(583.1911010742188, -470.5470886230469, 303.2589111328125)","(477.72, 469.7)","(805.81, 430.47)","(583.935974,-470.013519,303.548615)"
"(474.0, 470.0)","(806.0, 429.0)","(583.1911010742188, -470.5470886230469, 303.2589111328125)","(479.28, 468.07)","(804.58, 430.6)","(584.041992,-469.800659,303.492767)"
"(475.0, 470.0)","(804.0, 429.0)","(583.0820922851562, -470.1871032714844, 303.2060241699219)","(479.18, 469.94)","(803.54, 430.37)","(583.879211,-469.556732,303.544342)"
"(474.0, 470.0)","(804.0, 429.0)","(582.8782348632812, -470.3009338378906, 303.10009765625)","(480.36, 470.07)","(803.09, 430.13)","(584.047424,-469.374908,303.653839)"
"(475.0, 470.0)","(802.0, 429.0)","(582.7691040039062, -469.94097900390625, 303.04718017578125)","(480.92, 469.72)","(801.62, 430.53)","(583.931274,-469.127045,303.552124)"
"(475.0, 471.0)","(801.0, 429.0)","(582.6254272460938, -469.7406005859375, 303.03955078125)","(483.15, 470.45)","(800.1, 430.18)","(584.150574,-468.655853,303.735138)"
"(478.0, 471.0)","(801.0, 429.0)","(583.23583984375, -469.39910888671875, 303.3568115234375)","(483.95, 470.82)","(799.21, 429.85)","(584.173462,-468.451385,303.790375)"
"(478.0, 471.0)","(799.0, 429.0)","(582.9222412109375, -469.1529541015625, 303.19757080078125)","(484.92, 470.94)","(798.14, 429.78)","(584.202576,-468.205109,303.819031)"
"(479.0, 472.0)","(798.0, 429.0)","(582.9810791015625, -468.8387451171875, 303.2950744628906)","(486.21, 470.99)","(796.94, 429.93)","(584.277893,-467.895233,303.855682)"
"(480.0, 472.0)","(797.0, 429.0)","(583.0271606445312, -468.6017761230469, 303.3208923339844)","(487.62, 471.01)","(795.5, 429.6)","(584.332947,-467.580505,303.905914)"
"(484.0, 472.0)","(795.0, 428.0)","(583.511474609375, -467.97509765625, 303.6296691894531)","(489.63, 471.21)","(794.43, 429.41)","(584.571594,-467.218567,304.055084)"
"(484.0, 472.0)","(793.0, 428.0)","(583.1966552734375, -467.7289123535156, 303.46978759765625)","(490.43, 471.33)","(792.77, 429.16)","(584.469666,-466.932526,304.026337)"
"(488.0, 472.0)","(793.0, 428.0)","(584.0071411132812, -467.27325439453125, 303.8910217285156)","(491.89, 471.49)","(791.69, 429.14)","(584.596130,-466.622253,304.105621)"
"(490.0, 472.0)","(791.0, 428.0)","(584.0962524414062, -466.79913330078125, 303.9411315917969)","(492.98, 471.51)","(790.63, 429.16)","(584.649414,-466.364441,304.135498)"
"(491.0, 472.0)","(789.0, 428.0)","(583.982421875, -466.43890380859375, 303.8857116699219)","(494.27, 471.65)","(789.28, 429.19)","(584.698425,-466.038055,304.171021)"
"(491.0, 472.0)","(788.0, 428.0)","(583.8243408203125, -466.3158264160156, 303.8054504394531)","(495.06, 471.74)","(787.82, 428.99)","(584.625305,-465.776306,304.152252)"
"(492.0, 473.0)","(787.0, 428.0)","(583.8798217773438, -466.00164794921875, 303.90106201171875)","(496.29, 471.86)","(787.31, 428.9)","(584.793213,-465.570801,304.253082)"
"(493.0, 473.0)","(787.0, 428.0)","(584.0817260742188, -465.8876953125, 304.0060119628906)","(498.34, 472.03)","(785.43, 428.37)","(584.904053,-465.132355,304.353607)"
"(492.0, 473.0)","(785.0, 428.0)","(583.5633544921875, -465.75543212890625, 303.7403259277344)","(499.08, 472.03)","(784.28, 428.35)","(584.870361,-464.907867,304.339355)"
