Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(507.0, 430.0)","(771.0, 455.0)","(584.205810546875, -463.6062316894531, 299.864013671875)","(511.14, 426.37)","(768.56, 457.1)","(584.635193,-462.952484,299.742523)"
"(508.0, 430.0)","(769.0, 453.0)","(584.0660400390625, -463.3974914550781, 299.9022216796875)","(508.12, 426.23)","(770.25, 457.17)","(584.296143,-463.515198,299.550659)"
"(505.0, 428.0)","(776.0, 456.0)","(584.5862426757812, -464.53485107421875, 299.86566162109375)","(502.99, 426.2)","(772.26, 456.72)","(583.577087,-464.391815,299.196320)"
"(501.0, 431.0)","(777.0, 457.0)","(583.9837036132812, -464.8063659667969, 299.6953430175781)","(500.18, 426.55)","(777.61, 456.43)","(583.857300,-465.370575,299.367401)"
"(502.0, 430.0)","(779.0, 456.0)","(584.4788818359375, -465.0932312011719, 299.9345397949219)","(501.08, 431.23)","(778.87, 456.58)","(584.293518,-465.041931,299.888733)"
"(497.0, 428.0)","(783.0, 455.0)","(584.0648193359375, -466.3966979980469, 299.63336181640625)","(501.3, 431.91)","(780.25, 456.15)","(584.559021,-465.166321,300.090332)"
"(501.0, 434.0)","(781.0, 456.0)","(584.6394653320312, -465.14068603515625, 300.27490234375)","(501.34, 432.48)","(780.27, 456.24)","(584.577881,-465.112518,300.132568)"
"(500.0, 435.0)","(784.0, 456.0)","(584.9241333007812, -465.5476989746094, 300.4811096191406)","(502.72, 433.24)","(781.01, 456.29)","(584.983215,-464.981567,300.387543)"
"(500.0, 435.0)","(787.0, 453.0)","(585.362548828125, -466.1466979980469, 300.8607177734375)","(504.06, 433.18)","(783.29, 456.38)","(585.616333,-465.106842,300.701233)"
"(500.0, 436.0)","(787.0, 453.0)","(585.374267578125, -466.0682067871094, 300.93231201171875)","(504.83, 433.23)","(785.17, 456.43)","(586.071960,-465.242828,300.933380)"
"(500.0, 436.0)","(790.0, 456.0)","(585.8866577148438, -466.21051025390625, 301.031494140625)","(504.89, 433.41)","(785.28, 456.37)","(586.102905,-465.239990,300.964111)"
"(502.0, 436.0)","(786.0, 456.0)","(585.6575317382812, -465.4864196777344, 300.92144775390625)","(502.98, 433.51)","(786.27, 456.29)","(585.873535,-465.580261,300.854218)"
"(497.0, 434.0)","(789.0, 455.0)","(585.0835571289062, -466.6648254394531, 300.54052734375)","(501.83, 433.62)","(787.37, 455.99)","(585.812622,-465.862610,300.843536)"
"(495.0, 435.0)","(791.0, 455.0)","(585.005615234375, -467.0631103515625, 300.5614929199219)","(502.06, 433.69)","(788.77, 455.94)","(586.081543,-466.007477,300.986816)"
"(496.0, 436.0)","(792.0, 457.0)","(585.4038696289062, -466.8411865234375, 300.7245788574219)","(499.81, 434.36)","(790.14, 455.84)","(585.848877,-466.390442,300.912811)"
"(494.0, 436.0)","(791.0, 452.0)","(584.77685546875, -467.327392578125, 300.667724609375)","(497.09, 436.22)","(792.01, 455.8)","(585.614441,-466.791138,300.911591)"
"(491.0, 438.0)","(791.0, 455.0)","(584.22998046875, -467.287109375, 300.3567810058594)","(495.44, 436.61)","(793.32, 455.85)","(585.491760,-467.108185,300.868286)"
"(495.0, 438.0)","(797.0, 453.0)","(585.9647827148438, -467.7206726074219, 301.3476257324219)","(493.86, 437.03)","(795.43, 455.38)","(585.503052,-467.553070,300.922180)"
"(491.0, 436.0)","(796.0, 455.0)","(584.9933471679688, -468.0614318847656, 300.610107421875)","(492.3, 437.5)","(796.06, 455.37)","(585.290771,-467.773865,300.842438)"
"(490.0, 435.0)","(795.0, 455.0)","(584.6199340820312, -468.13140869140625, 300.35357666015625)","(491.57, 437.51)","(797.06, 455.36)","(585.299927,-467.981171,300.846252)"
"(282.0, 432.0)","(976.0, 445.0)","(566.6029663085938, -514.9082641601562, 290.947998046875)","(303.07, 435.48)","(975.83, 442.79)","(571.332458,-512.405640,293.747284)"
"(292.0, 434.0)","(978.0, 444.0)","(569.146728515625, -513.9424438476562, 292.448486328125)","(302.86, 435.65)","(978.05, 442.24)","(571.587036,-512.725098,293.913452)"
"(282.0, 432.0)","(977.0, 438.0)","(566.5764770507812, -515.5144653320312, 291.2748107910156)","(300.99, 437.35)","(979.58, 442.5)","(571.435364,-512.966980,293.935303)"
"(282.0, 432.0)","(981.0, 443.0)","(567.2411499023438, -515.6555786132812, 291.36614990234375)","(298.56, 435.5)","(981.13, 443.48)","(571.078186,-513.507751,293.571564)"
"(297.0, 435.0)","(980.0, 443.0)","(570.546875, -513.6171875, 293.2879943847656)","(297.19, 437.04)","(982.15, 442.7)","(570.938416,-513.716187,293.641174)"
"(294.0, 435.0)","(984.0, 443.0)","(570.4295043945312, -514.4407348632812, 293.2187194824219)","(295.03, 437.27)","(983.3, 442.49)","(570.615784,-514.093811,293.497711)"
"(292.0, 436.0)","(985.0, 440.0)","(570.0778198242188, -514.9132690429688, 293.2508544921875)","(292.87, 436.26)","(986.87, 441.98)","(570.585510,-514.887024,293.430420)"
"(289.0, 434.0)","(984.0, 443.0)","(569.2799072265625, -515.078857421875, 292.5540771484375)","(291.92, 435.92)","(987.96, 441.58)","(570.503906,-515.180908,293.382202)"
"(290.0, 435.0)","(987.0, 441.0)","(569.9000244140625, -515.3914794921875, 293.0364074707031)","(292.04, 436.06)","(988.83, 441.58)","(570.655273,-515.262573,293.468475)"
"(287.0, 434.0)","(994.0, 439.0)","(570.1140747070312, -516.7979736328125, 293.1619567871094)","(291.46, 436.2)","(989.73, 441.66)","(570.655273,-515.420471,293.472260)"
"(285.0, 434.0)","(991.0, 443.0)","(569.3456420898438, -516.3792114257812, 292.5733337402344)","(291.07, 436.59)","(990.85, 441.81)","(570.737305,-515.559204,293.531860)"
"(283.0, 435.0)","(992.0, 440.0)","(568.990966796875, -516.8505249023438, 292.603515625)","(285.51, 434.83)","(993.73, 441.65)","(569.828369,-516.682068,292.941345)"
"(284.0, 434.0)","(993.0, 440.0)","(569.3243408203125, -516.9412841796875, 292.7053527832031)","(283.83, 433.98)","(994.39, 441.81)","(569.519592,-517.006897,292.713440)"
"(283.0, 432.0)","(996.0, 440.0)","(569.4520263671875, -517.5789184570312, 292.627197265625)","(283.52, 434.19)","(995.29, 441.76)","(569.578369,-517.137756,292.758911)"
"(283.0, 434.0)","(998.0, 444.0)","(569.8815307617188, -517.3876953125, 292.7872314453125)","(284.46, 434.79)","(996.38, 441.59)","(569.953796,-517.129822,293.000977)"
"(279.0, 434.0)","(996.0, 443.0)","(568.6804809570312, -517.65771484375, 292.2179870605469)","(284.7, 436.73)","(997.41, 441.72)","(570.209900,-517.064758,293.258789)"
"(282.0, 432.0)","(997.0, 443.0)","(569.4353637695312, -517.6060791015625, 292.4693908691406)","(284.11, 436.53)","(998.83, 442.03)","(570.273743,-517.298462,293.259918)"
"(281.0, 435.0)","(998.0, 440.0)","(569.3637084960938, -517.8049926757812, 292.7840576171875)","(281.92, 434.89)","(1000.28, 441.59)","(569.919495,-517.880554,292.981842)"
"(276.0, 434.0)","(1003.0, 443.0)","(568.9610595703125, -518.8455810546875, 292.34869384765625)","(280.3, 435.49)","(1001.86, 441.65)","(569.789490,-518.201416,292.949554)"
"(279.0, 435.0)","(1001.0, 444.0)","(569.419677734375, -518.1190795898438, 292.6104431152344)","(279.33, 435.5)","(1002.8, 441.56)","(569.697205,-518.429382,292.904816)"
"(273.0, 432.0)","(1002.0, 441.0)","(568.0367431640625, -519.3547973632812, 291.8313903808594)","(310.2, 434.15)","(1003.7, 441.68)","(576.771973,-515.207703,296.471588)"
"(279.0, 432.0)","(1003.0, 441.0)","(569.5316772460938, -518.8092651367188, 292.6044006347656)","(274.9, 434.69)","(1004.17, 441.74)","(568.862183,-519.141541,292.404266)"
"(273.0, 431.0)","(1007.0, 440.0)","(568.66357421875, -520.1127319335938, 292.1252746582031)","(272.45, 434.33)","(1005.2, 441.51)","(568.431396,-519.584106,292.165161)"
"(272.0, 434.0)","(1004.0, 443.0)","(568.1921997070312, -519.412353515625, 291.947998046875)","(272.12, 434.71)","(1007.55, 440.97)","(568.675476,-519.913696,292.339417)"
"(269.0, 432.0)","(1007.0, 441.0)","(567.8109741210938, -520.40869140625, 291.70355224609375)","(270.65, 434.94)","(1009.52, 440.65)","(568.609680,-520.320557,292.332672)"
"(268.0, 436.0)","(1010.0, 443.0)","(568.1636962890625, -520.4281005859375, 292.05859375)","(270.35, 435.31)","(1010.73, 440.32)","(568.709595,-520.494263,292.423645)"
"(251.0, 435.0)","(1008.0, 443.0)","(564.00439453125, -522.1535034179688, 289.8373718261719)","(309.19, 433.92)","(1011.44, 440.39)","(577.592834,-516.377075,296.928741)"
"(267.0, 432.0)","(1009.0, 440.0)","(567.6040649414062, -520.9427490234375, 291.6406555175781)","(267.01, 434.84)","(1012.29, 440.35)","(568.149231,-521.090759,292.095764)"
"(267.0, 436.0)","(1014.0, 443.0)","(568.4807739257812, -521.02685546875, 292.2147216796875)","(264.69, 434.41)","(1012.93, 440.64)","(567.702515,-521.440857,291.818848)"
"(265.0, 435.0)","(1015.0, 443.0)","(568.1307373046875, -521.4508056640625, 291.962158203125)","(263.64, 434.14)","(1013.63, 440.76)","(567.553101,-521.656067,291.715363)"
"(266.0, 436.0)","(1017.0, 443.0)","(568.6612548828125, -521.5037231445312, 292.3020935058594)","(263.08, 433.86)","(1015.69, 440.74)","(567.695679,-521.992920,291.766510)"
"(265.0, 436.0)","(1020.0, 443.0)","(568.8412475585938, -521.9805297851562, 292.38916015625)","(262.03, 433.9)","(1017.6, 440.63)","(567.713623,-522.346313,291.779907)"
"(260.0, 431.0)","(1016.0, 439.0)","(566.9029541015625, -522.7201538085938, 291.24114990234375)","(260.46, 434.24)","(1018.72, 440.61)","(567.517334,-522.630920,291.700256)"
"(259.0, 438.0)","(1018.0, 443.0)","(567.2648315429688, -522.2416381835938, 291.714111328125)","(309.11, 433.56)","(1019.37, 440.17)","(578.672852,-517.403748,297.457672)"
"(257.0, 434.0)","(1017.0, 438.0)","(566.4234008789062, -523.0015258789062, 291.2466735839844)","(256.93, 433.91)","(1020.0, 440.27)","(566.865845,-523.227417,291.353333)"
"(259.0, 435.0)","(1018.0, 439.0)","(567.0706787109375, -522.7533569335938, 291.60107421875)","(256.61, 434.03)","(1021.43, 439.99)","(566.982361,-523.446289,291.432678)"
"(253.0, 435.0)","(1023.0, 441.0)","(566.4254760742188, -523.89111328125, 291.1585998535156)","(255.93, 433.97)","(1023.75, 440.09)","(567.140442,-523.802002,291.500702)"
"(256.0, 438.0)","(1023.0, 441.0)","(567.2061767578125, -523.3187255859375, 291.77105712890625)","(254.3, 433.88)","(1024.94, 439.71)","(566.915405,-524.160156,291.393646)"
"(252.0, 431.0)","(1025.0, 438.0)","(566.2614135742188, -524.7689208984375, 290.9371337890625)","(253.76, 434.15)","(1025.98, 440.0)","(566.947876,-524.305298,291.412933)"
"(253.0, 434.0)","(1025.0, 439.0)","(566.6119384765625, -524.3497924804688, 291.27886962890625)","(253.1, 434.2)","(1027.03, 439.66)","(566.930969,-524.525024,291.421936)"
"(251.0, 431.0)","(1025.0, 436.0)","(565.981689453125, -525.0148315429688, 290.8886413574219)","(252.92, 434.02)","(1028.1, 439.77)","(567.030701,-524.682129,291.453552)"
"(251.0, 431.0)","(1029.0, 436.0)","(566.5180053710938, -525.500732421875, 291.15814208984375)","(252.31, 433.61)","(1029.06, 439.75)","(567.006287,-524.900635,291.411346)"
"(250.0, 432.0)","(1029.0, 439.0)","(566.3974609375, -525.3286743164062, 291.0201416015625)","(251.89, 433.96)","(1030.04, 439.78)","(567.053772,-525.036255,291.456726)"
"(251.0, 432.0)","(1029.0, 440.0)","(566.6522216796875, -525.1505126953125, 291.1039123535156)","(251.57, 433.78)","(1030.76, 439.88)","(567.073853,-525.166870,291.448273)"
"(250.0, 435.0)","(1030.0, 440.0)","(566.6541748046875, -525.1422119140625, 291.3110656738281)","(249.34, 434.23)","(1035.15, 439.11)","(567.146179,-525.963257,291.545044)"
"(243.0, 434.0)","(1032.0, 440.0)","(565.2831420898438, -526.2396240234375, 290.5262756347656)","(246.17, 434.69)","(1035.7, 439.11)","(566.505920,-526.343445,291.243744)"
"(242.0, 432.0)","(1034.0, 440.0)","(565.2545776367188, -526.753662109375, 290.3681945800781)","(244.58, 435.36)","(1036.41, 438.71)","(566.246948,-526.578613,291.173798)"
"(242.0, 432.0)","(1035.0, 441.0)","(565.4136352539062, -526.807861328125, 290.4002990722656)","(243.7, 435.32)","(1038.21, 438.31)","(566.273376,-526.924561,291.200256)"
"(240.0, 434.0)","(1039.0, 441.0)","(565.552734375, -527.354248046875, 290.60296630859375)","(242.99, 435.65)","(1041.78, 438.19)","(566.594604,-527.418396,291.388123)"
"(240.0, 432.0)","(1041.0, 441.0)","(565.752685546875, -527.7576293945312, 290.56329345703125)","(238.23, 435.16)","(1044.59, 437.52)","(565.836792,-528.368591,290.987244)"
"(239.0, 436.0)","(1042.0, 443.0)","(565.8408813476562, -527.534912109375, 290.7882385253906)","(237.67, 436.77)","(1045.17, 437.7)","(565.843323,-528.359924,291.092773)"
"(236.0, 436.0)","(1048.0, 438.0)","(565.815673828125, -528.9290161132812, 291.0044250488281)","(236.73, 437.16)","(1045.79, 437.7)","(565.721741,-528.507568,291.055511)"
"(232.0, 435.0)","(1045.0, 441.0)","(564.5380859375, -528.8855590820312, 290.1336364746094)","(235.84, 436.72)","(1046.49, 438.49)","(565.615051,-528.672974,290.929932)"
"(233.0, 434.0)","(1048.0, 441.0)","(565.133056640625, -529.219482421875, 290.3663024902344)","(235.92, 437.07)","(1049.31, 439.15)","(566.037720,-528.934570,291.135803)"
"(224.0, 434.0)","(1051.0, 444.0)","(563.5252685546875, -530.3755493164062, 289.3818359375)","(309.55, 433.88)","(1059.52, 437.44)","(584.367859,-522.456116,300.481842)"
"(223.0, 435.0)","(1052.0, 440.0)","(563.3528442382812, -530.7929077148438, 289.5522155761719)","(309.64, 433.91)","(1059.63, 437.53)","(584.407471,-522.451294,300.499817)"
