Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(282.0, 433.0)","(1005.0, 429.0)","(570.22607421875, -519.4609375, 293.6156921386719)","(282.55, 434.55)","(1002.19, 428.48)","(569.999512,-518.969116,293.637238)"
"(284.0, 436.0)","(999.0, 428.0)","(569.9215698242188, -518.3363647460938, 293.7278747558594)","(283.45, 434.84)","(1001.29, 428.62)","(570.091858,-518.726807,293.700531)"
"(286.0, 434.0)","(1002.0, 428.0)","(570.7269287109375, -518.6398315429688, 294.00091552734375)","(285.11, 434.27)","(1000.0, 428.65)","(570.274231,-518.428833,293.757202)"
"(289.0, 434.0)","(1001.0, 428.0)","(571.2687377929688, -518.1848754882812, 294.2846984863281)","(286.73, 434.38)","(999.1, 428.73)","(570.522156,-518.124939,293.891754)"
"(288.0, 434.0)","(999.0, 428.0)","(570.7671508789062, -518.0521240234375, 294.028564453125)","(287.74, 434.35)","(997.51, 428.12)","(570.516541,-517.863281,293.920074)"
"(290.0, 434.0)","(998.0, 428.0)","(571.0816650390625, -517.7080688476562, 294.1942138671875)","(288.88, 434.46)","(994.66, 426.92)","(570.356750,-517.462952,293.909668)"
"(291.0, 437.0)","(998.0, 428.0)","(571.3954467773438, -517.3571166992188, 294.5652160644531)","(288.39, 434.86)","(993.66, 426.79)","(570.117188,-517.372498,293.821503)"
"(290.0, 440.0)","(994.0, 427.0)","(570.681396484375, -516.8096313476562, 294.4595031738281)","(291.38, 434.83)","(990.54, 426.4)","(570.351562,-516.689270,293.967346)"
"(290.0, 440.0)","(993.0, 427.0)","(570.54345703125, -516.687744140625, 294.3899841308594)","(290.95, 434.63)","(988.91, 425.82)","(570.010864,-516.594543,293.808411)"
"(291.0, 440.0)","(993.0, 427.0)","(570.768798828125, -516.57666015625, 294.507080078125)","(292.35, 434.37)","(987.77, 424.95)","(570.141113,-516.380737,293.903168)"
"(292.0, 440.0)","(992.0, 427.0)","(570.8558959960938, -516.3436279296875, 294.5545349121094)","(294.82, 434.54)","(986.98, 424.88)","(570.590942,-516.000854,294.154053)"
"(294.0, 440.0)","(992.0, 427.0)","(571.3062744140625, -516.1213989257812, 294.7886047363281)","(295.69, 434.72)","(985.25, 424.73)","(570.549316,-515.689270,294.156158)"
"(294.0, 440.0)","(985.0, 425.0)","(570.2916870117188, -515.4058227539062, 294.3746643066406)","(296.66, 434.89)","(984.32, 424.71)","(570.643066,-515.455750,294.219788)"
"(296.0, 440.0)","(984.0, 425.0)","(570.6022338867188, -515.0614624023438, 294.538330078125)","(297.64, 435.0)","(983.73, 424.85)","(570.787903,-515.256287,294.297211)"
"(298.0, 440.0)","(985.0, 425.0)","(571.1896362304688, -514.9608764648438, 294.8415222167969)","(299.49, 435.37)","(983.53, 425.14)","(571.192749,-514.976257,294.519531)"
"(300.0, 441.0)","(985.0, 424.0)","(571.6436767578125, -514.7276000976562, 295.1958312988281)","(300.9, 434.77)","(982.4, 425.3)","(571.339294,-514.718506,294.548920)"
"(300.0, 440.0)","(983.0, 426.0)","(571.3837890625, -514.4254150390625, 294.89776611328125)","(303.04, 434.97)","(980.24, 425.11)","(571.520752,-514.213989,294.671326)"
"(302.0, 441.0)","(983.0, 426.0)","(571.8602905273438, -514.1231079101562, 295.2144470214844)","(304.1, 434.97)","(979.43, 424.9)","(571.640991,-514.011658,294.746002)"
"(302.0, 441.0)","(982.0, 426.0)","(571.72119140625, -514.0010375976562, 295.1443176269531)","(305.18, 435.22)","(977.45, 423.8)","(571.589539,-513.706116,294.795013)"
"(305.0, 441.0)","(980.0, 426.0)","(572.1146850585938, -513.423095703125, 295.35321044921875)","(306.48, 435.39)","(975.02, 424.08)","(571.553528,-513.232056,294.779846)"
"(306.0, 441.0)","(973.0, 423.0)","(571.2947998046875, -512.6658325195312, 295.090087890625)","(307.92, 435.55)","(972.19, 423.15)","(571.464722,-512.778381,294.796875)"
"(307.0, 441.0)","(973.0, 422.0)","(571.4954833984375, -512.6237182617188, 295.2436828613281)","(309.03, 435.26)","(971.11, 423.29)","(571.557312,-512.536438,294.820587)"
"(309.0, 441.0)","(971.0, 422.0)","(571.6627197265625, -512.1570434570312, 295.3351135253906)","(311.73, 435.64)","(970.16, 423.1)","(572.033386,-512.102112,295.105896)"
"(311.0, 441.0)","(970.0, 422.0)","(571.9689331054688, -511.8121643066406, 295.49664306640625)","(312.5, 435.01)","(969.53, 423.12)","(572.100525,-511.988495,295.097778)"
"(313.0, 441.0)","(969.0, 422.0)","(572.2747802734375, -511.4671936035156, 295.6579895019531)","(315.95, 434.91)","(968.31, 422.79)","(572.689148,-511.485535,295.416046)"
"(313.0, 441.0)","(968.0, 422.0)","(572.1348266601562, -511.34527587890625, 295.58740234375)","(319.64, 435.38)","(967.99, 422.96)","(573.483154,-510.985046,295.853790)"
"(317.0, 442.0)","(967.0, 423.0)","(572.933837890625, -510.6277770996094, 296.0246887207031)","(318.63, 434.88)","(967.71, 423.41)","(573.215332,-511.072327,295.658478)"
"(319.0, 442.0)","(967.0, 423.0)","(573.3788452148438, -510.4046936035156, 296.25616455078125)","(319.94, 434.8)","(967.79, 424.4)","(573.538208,-510.873230,295.771881)"
"(320.0, 442.0)","(966.0, 423.0)","(573.4606323242188, -510.1710510253906, 296.3009033203125)","(321.06, 434.86)","(966.35, 424.85)","(573.596924,-510.536224,295.787659)"
"(322.0, 442.0)","(965.0, 424.0)","(573.7864379882812, -509.7560119628906, 296.42303466796875)","(325.8, 434.74)","(964.93, 425.24)","(574.457458,-509.815643,296.210724)"
"(324.0, 442.0)","(965.0, 424.0)","(574.23095703125, -509.5328369140625, 296.6541748046875)","(327.93, 435.1)","(964.49, 425.48)","(574.883911,-509.478271,296.446381)"
"(329.0, 435.0)","(965.0, 424.0)","(575.1591796875, -509.5324401855469, 296.65460205078125)","(328.38, 435.29)","(964.48, 425.72)","(574.992859,-509.394806,296.504242)"
"(329.0, 436.0)","(967.0, 424.0)","(575.4683837890625, -509.6969909667969, 296.8797912597656)","(329.25, 435.47)","(964.76, 426.08)","(575.238586,-509.292297,296.625916)"
"(332.0, 435.0)","(949.0, 423.0)","(573.539794921875, -507.313720703125, 295.89910888671875)","(334.19, 436.0)","(950.37, 422.61)","(574.234619,-507.182922,296.345398)"
"(333.0, 442.0)","(949.0, 421.0)","(573.8951416015625, -506.7832336425781, 296.6640319824219)","(335.7, 436.12)","(947.16, 422.25)","(574.108337,-506.637787,296.313232)"
"(334.0, 442.0)","(948.0, 422.0)","(573.9951171875, -506.47900390625, 296.6685791015625)","(336.09, 436.13)","(944.73, 420.33)","(573.809448,-506.431915,296.259155)"
"(335.0, 442.0)","(946.0, 422.0)","(573.9314575195312, -506.1229248046875, 296.6399841308594)","(337.15, 436.12)","(943.86, 420.12)","(573.914917,-506.222626,296.325806)"
"(336.0, 442.0)","(946.0, 419.0)","(574.0885620117188, -506.2218017578125, 296.8707580566406)","(337.6, 438.25)","(943.1, 420.32)","(573.963440,-505.895111,296.489319)"
"(338.0, 442.0)","(944.0, 419.0)","(574.2448120117188, -505.7538757324219, 296.95660400390625)","(339.13, 438.58)","(942.12, 420.16)","(574.165710,-505.589050,296.627441)"
"(339.0, 443.0)","(940.0, 422.0)","(573.9828491210938, -504.8628234863281, 296.74859619140625)","(342.46, 435.86)","(941.11, 419.82)","(574.680542,-505.333740,296.727570)"
"(340.0, 443.0)","(940.0, 418.0)","(574.1192626953125, -505.0326232910156, 297.0186462402344)","(343.54, 435.98)","(940.3, 419.46)","(574.798218,-505.129578,296.816833)"
"(342.0, 446.0)","(941.0, 419.0)","(574.7953491210938, -504.6216125488281, 297.5238952636719)","(344.09, 436.18)","(939.79, 419.08)","(574.843567,-505.016510,296.874237)"
"(363.0, 448.0)","(919.0, 415.0)","(576.1881103515625, -499.7044677734375, 298.635009765625)","(369.68, 440.05)","(917.35, 415.1)","(577.224243,-499.376648,298.630402)"
"(364.0, 448.0)","(918.0, 415.0)","(576.2606201171875, -499.4700012207031, 298.6750183105469)","(369.22, 440.28)","(916.52, 415.11)","(577.009399,-499.308044,298.535706)"
"(365.0, 444.0)","(917.0, 414.0)","(576.2236938476562, -499.6242980957031, 298.4352722167969)","(369.15, 440.15)","(915.34, 414.95)","(576.817139,-499.193573,298.437531)"
"(367.0, 448.0)","(915.0, 414.0)","(576.4578247070312, -498.83782958984375, 298.8347473144531)","(368.74, 439.99)","(913.82, 414.8)","(576.501282,-499.077576,298.273254)"
"(368.0, 448.0)","(914.0, 414.0)","(576.5296020507812, -498.60333251953125, 298.8743896484375)","(371.07, 439.81)","(912.31, 414.0)","(576.768738,-498.702515,298.443787)"
"(370.0, 445.0)","(913.0, 414.0)","(576.7516479492188, -498.494384765625, 298.7878723144531)","(371.56, 439.91)","(911.26, 413.52)","(576.715698,-498.545502,298.449524)"
"(371.0, 445.0)","(912.0, 414.0)","(576.8232421875, -498.25982666015625, 298.82745361328125)","(372.42, 439.97)","(910.2, 413.27)","(576.744873,-498.332428,298.483917)"
"(372.0, 449.0)","(910.0, 413.0)","(576.8176879882812, -497.65728759765625, 299.15191650390625)","(374.79, 439.78)","(908.99, 413.25)","(577.078064,-497.934448,298.648376)"
"(374.0, 448.0)","(909.0, 413.0)","(577.0830688476562, -497.3894958496094, 299.2243957519531)","(376.06, 439.7)","(908.04, 413.33)","(577.214783,-497.676086,298.712372)"
"(375.0, 449.0)","(908.0, 413.0)","(577.1752319335938, -497.0756530761719, 299.3427734375)","(375.08, 440.08)","(907.14, 413.41)","(576.881592,-497.640686,298.562958)"
"(378.0, 440.0)","(906.0, 413.0)","(577.337890625, -497.2082214355469, 298.8184509277344)","(379.78, 439.96)","(904.44, 413.04)","(577.495361,-496.817657,298.899475)"
"(383.0, 444.0)","(904.0, 413.0)","(578.2122802734375, -496.0829772949219, 299.5517578125)","(383.56, 439.98)","(903.5, 412.99)","(578.174377,-496.278809,299.259338)"
"(381.0, 437.0)","(904.0, 413.0)","(577.6304931640625, -496.8650207519531, 298.77056884765625)","(383.33, 439.69)","(902.13, 413.01)","(577.918579,-496.159088,299.108612)"
"(384.0, 440.0)","(903.0, 413.0)","(578.1968994140625, -496.16583251953125, 299.2731628417969)","(385.99, 439.47)","(898.64, 411.75)","(577.953918,-495.540985,299.183716)"
"(391.0, 437.0)","(894.0, 410.0)","(578.2697143554688, -494.73193359375, 299.27862548828125)","(392.42, 439.92)","(893.09, 410.06)","(578.502808,-494.223755,299.598877)"
"(390.0, 439.0)","(893.0, 410.0)","(577.94921875, -494.5634460449219, 299.25079345703125)","(392.89, 439.98)","(891.98, 409.89)","(578.438904,-494.042664,299.580933)"
"(392.0, 439.0)","(892.0, 410.0)","(578.232421875, -494.2156066894531, 299.40087890625)","(394.38, 439.79)","(889.72, 408.83)","(578.403625,-493.690063,299.608429)"
"(394.0, 436.0)","(890.0, 409.0)","(578.2890625, -494.0567626953125, 299.28045654296875)","(395.37, 439.78)","(888.51, 408.57)","(578.433167,-493.450104,299.639221)"
"(395.0, 440.0)","(888.0, 409.0)","(578.291015625, -493.38116455078125, 299.5597229003906)","(396.27, 439.78)","(887.8, 408.63)","(578.522888,-493.257507,299.684692)"
"(398.0, 442.0)","(888.0, 409.0)","(578.9745483398438, -492.8834533691406, 300.0524597167969)","(398.28, 439.92)","(886.95, 408.6)","(578.830933,-492.917786,299.858459)"
"(398.0, 437.0)","(887.0, 409.0)","(578.7268676757812, -493.1590270996094, 299.5845642089844)","(399.79, 439.98)","(885.59, 408.43)","(578.952209,-492.588684,299.937653)"
"(398.0, 437.0)","(886.0, 409.0)","(578.5794677734375, -493.0370178222656, 299.51031494140625)","(400.65, 440.01)","(884.14, 408.37)","(578.921814,-492.316437,299.930542)"
"(400.0, 436.0)","(884.0, 409.0)","(578.6934204101562, -492.64654541015625, 299.5064392089844)","(401.27, 439.9)","(883.18, 408.43)","(578.911560,-492.133575,299.917053)"
"(404.0, 437.0)","(883.0, 409.0)","(579.4223022460938, -491.9925231933594, 299.9571228027344)","(402.93, 440.06)","(882.17, 408.03)","(579.113647,-491.838898,300.055939)"
"(406.0, 436.0)","(883.0, 408.0)","(579.813232421875, -491.91827392578125, 300.14288330078125)","(403.78, 440.22)","(881.54, 407.97)","(579.204346,-491.657532,300.118713)"
"(402.0, 440.0)","(878.0, 408.0)","(578.2969970703125, -491.4421081542969, 299.6380310058594)","(405.42, 440.13)","(880.04, 407.58)","(579.324280,-491.324402,300.198486)"
"(404.0, 437.0)","(880.0, 408.0)","(578.9611206054688, -491.6986999511719, 299.774658203125)","(406.55, 440.11)","(878.39, 407.4)","(579.317627,-491.009827,300.206909)"
"(407.0, 442.0)","(879.0, 408.0)","(579.5510864257812, -490.8398742675781, 300.425537109375)","(408.01, 440.09)","(876.84, 407.2)","(579.395691,-490.671600,300.260162)"
"(406.0, 441.0)","(879.0, 408.0)","(579.3182983398438, -491.0323181152344, 300.236083984375)","(409.3, 439.98)","(876.15, 407.09)","(579.564453,-490.458130,300.347961)"
"(409.0, 440.0)","(878.0, 408.0)","(579.7911376953125, -490.650390625, 300.4169616699219)","(410.72, 440.06)","(875.04, 407.19)","(579.705627,-490.148315,300.424744)"
"(409.0, 441.0)","(877.0, 407.0)","(579.6445922851562, -490.5213928222656, 300.4616394042969)","(411.56, 440.17)","(873.82, 406.61)","(579.695496,-489.937714,300.459290)"
"(413.0, 439.0)","(876.0, 407.0)","(580.3110961914062, -490.1055603027344, 300.67535400390625)","(413.45, 440.1)","(872.33, 406.09)","(579.866211,-489.585266,300.573547)"
"(414.0, 440.0)","(875.0, 407.0)","(580.3944702148438, -489.7908935546875, 300.7895202636719)","(414.84, 440.32)","(870.21, 405.53)","(579.841003,-489.192291,300.608978)"
"(416.0, 439.0)","(874.0, 407.0)","(580.6528930664062, -489.5218200683594, 300.8586120605469)","(416.22, 440.38)","(868.78, 405.36)","(579.919617,-488.869141,300.666290)"
"(417.0, 440.0)","(873.0, 406.0)","(580.7186279296875, -489.27978515625, 301.0140686035156)","(417.3, 440.22)","(867.59, 404.99)","(579.962585,-488.641266,300.699493)"
"(417.0, 436.0)","(872.0, 406.0)","(580.49462890625, -489.4754943847656, 300.6270446777344)","(416.64, 440.38)","(866.0, 404.22)","(579.575439,-488.565247,300.551392)"
"(419.0, 440.0)","(868.0, 405.0)","(580.3809204101562, -488.5154724121094, 300.90118408203125)","(419.27, 440.32)","(865.06, 404.19)","(579.991760,-488.159576,300.768372)"
"(420.0, 437.0)","(865.0, 405.0)","(580.0904541015625, -488.2744140625, 300.5530090332031)","(420.61, 440.2)","(863.77, 404.4)","(580.084595,-487.844574,300.801300)"
"(423.0, 440.0)","(865.0, 405.0)","(580.78173828125, -487.6961364746094, 301.11785888671875)","(422.97, 440.24)","(862.37, 404.18)","(580.372559,-487.419128,300.968903)"
"(421.0, 440.0)","(863.0, 404.0)","(580.0419311523438, -487.75146484375, 300.78765869140625)","(423.86, 440.2)","(860.06, 403.43)","(580.202271,-487.094238,300.921234)"
"(425.0, 437.0)","(861.0, 404.0)","(580.5364379882812, -487.29229736328125, 300.8464660644531)","(425.24, 440.13)","(858.16, 402.77)","(580.197754,-486.759613,300.952362)"
"(425.0, 440.0)","(861.0, 404.0)","(580.5901489257812, -487.0539855957031, 301.0787048339844)","(426.6, 440.22)","(857.37, 402.53)","(580.364563,-486.519379,301.059692)"
"(426.0, 440.0)","(858.0, 403.0)","(580.3358764648438, -486.6474609375, 301.0043640136719)","(427.39, 440.27)","(856.41, 402.26)","(580.384155,-486.328491,301.089447)"
"(430.0, 437.0)","(857.0, 403.0)","(580.9788818359375, -486.31005859375, 301.13824462890625)","(429.15, 440.21)","(855.75, 402.16)","(580.654236,-486.060455,301.233063)"
"(432.0, 439.0)","(856.0, 403.0)","(581.2862548828125, -485.80224609375, 301.4373474121094)","(430.54, 440.53)","(855.15, 402.07)","(580.861755,-485.810760,301.369202)"
"(432.0, 436.0)","(855.0, 402.0)","(581.0675659179688, -485.99163818359375, 301.1722106933594)","(431.84, 440.51)","(854.49, 402.02)","(581.035828,-485.587952,301.462921)"
"(431.0, 437.0)","(854.0, 402.0)","(580.7235107421875, -485.903564453125, 301.0634460449219)","(432.8, 440.65)","(852.97, 401.65)","(581.006165,-485.309509,301.479645)"
"(430.0, 451.0)","(853.0, 402.0)","(580.6040649414062, -484.78668212890625, 301.9530944824219)","(433.7, 440.59)","(850.97, 401.19)","(580.886536,-485.001770,301.441589)"
"(433.0, 441.0)","(851.0, 402.0)","(580.763427734375, -484.99298095703125, 301.36407470703125)","(433.51, 440.47)","(849.32, 400.73)","(580.588806,-484.865173,301.305664)"
"(437.0, 437.0)","(851.0, 402.0)","(581.5381469726562, -484.85638427734375, 301.4964294433594)","(435.56, 440.7)","(848.61, 400.63)","(580.915771,-484.534943,301.498840)"
"(438.0, 439.0)","(848.0, 401.0)","(581.314453125, -484.2912292480469, 301.5742492675781)","(437.04, 440.42)","(847.82, 400.63)","(581.103394,-484.292755,301.579834)"
"(438.0, 437.0)","(847.0, 401.0)","(581.1298828125, -484.3280029296875, 301.3445739746094)","(438.73, 440.34)","(846.13, 400.36)","(581.198242,-483.920807,301.641968)"
"(436.0, 440.0)","(846.0, 401.0)","(580.60888671875, -484.1948547363281, 301.2791748046875)","(439.72, 440.28)","(844.62, 400.15)","(581.173889,-483.644257,301.639801)"
"(441.0, 440.0)","(845.0, 400.0)","(581.4933471679688, -483.5784912109375, 301.7941589355469)","(441.1, 440.29)","(843.54, 400.09)","(581.299744,-483.359375,301.712067)"
"(441.0, 439.0)","(843.0, 400.0)","(581.1744384765625, -483.4137268066406, 301.5650329589844)","(442.94, 440.28)","(841.66, 399.4)","(581.390747,-482.972443,301.798828)"
"(445.0, 440.0)","(843.0, 400.0)","(582.0307006835938, -482.88006591796875, 302.07989501953125)","(444.45, 439.88)","(840.57, 399.01)","(581.529907,-482.728210,301.866974)"
"(445.0, 439.0)","(839.0, 399.0)","(581.3930053710938, -482.544677734375, 301.7403869628906)","(446.93, 440.08)","(838.8, 398.73)","(581.780334,-482.235138,302.030212)"
"(446.0, 439.0)","(837.0, 398.0)","(581.2843017578125, -482.26068115234375, 301.7397155761719)","(448.12, 440.08)","(837.25, 398.81)","(581.795593,-481.904816,302.038147)"
"(452.0, 441.0)","(837.0, 398.0)","(582.572265625, -481.4201965332031, 302.5479736328125)","(449.69, 440.09)","(836.56, 398.75)","(582.018616,-481.645813,302.160156)"
"(447.0, 441.0)","(835.0, 398.0)","(581.2222290039062, -481.7443542480469, 301.8482666015625)","(451.1, 440.16)","(834.24, 397.62)","(581.945068,-481.280090,302.190094)"
"(452.0, 440.0)","(834.0, 398.0)","(582.099853515625, -481.1331481933594, 302.24139404296875)","(452.12, 439.99)","(832.44, 397.17)","(581.875000,-480.991150,302.169647)"
"(452.0, 441.0)","(833.0, 398.0)","(581.9632568359375, -480.931884765625, 302.24053955078125)","(453.32, 440.13)","(831.75, 397.16)","(582.022644,-480.760101,302.258575)"
